# step  MSD_x(Ang2)  MSD_y  MSD_z  MSD_total
# TimeStep c_msd_co2[1] c_msd_co2[2] c_msd_co2[3] c_msd_co2[4]
308500 9653.3 15595.9 14550.2 39799.4
309000 9677.96 15640.5 14565.2 39883.6
309500 9699.11 15666.4 14581.9 39947.3
310000 9732.82 15703.3 14599.8 40035.9
310500 9765.53 15735.6 14613.8 40114.9
311000 9786.4 15770.8 14625.9 40183.1
311500 9812.85 15805.2 14653.2 40271.3
312000 9829.05 15817.9 14696.8 40343.8
312500 9846.24 15810.3 14717.2 40373.8
313000 9855.61 15833.7 14726 40415.3
313500 9876.88 15843.7 14728.3 40448.9
314000 9912.02 15830.7 14730.4 40473.1
314500 9946.37 15828.2 14732.6 40507.2
315000 9962.84 15815 14727.2 40505
315500 9978.54 15801.3 14715.4 40495.2
316000 9971.31 15818.9 14734.1 40524.3
316500 9964.44 15822 14767.4 40553.9
317000 9984.05 15846.7 14785 40615.7
317500 9999.97 15869.9 14811.2 40681.1
318000 10002.7 15906.9 14835.9 40745.5
318500 9995.7 15946.2 14868.9 40810.8
319000 9982.53 15971.5 14900.5 40854.5
319500 9993.7 15993.3 14931.2 40918.2
320000 9984.77 16032.7 14962.2 40979.6
320500 10002.6 16068.6 14989.3 41060.4
321000 10026.1 16106.7 14996 41128.8
321500 10066.4 16138.7 15003.3 41208.4
322000 10088.5 16170.9 15025.9 41285.3
322500 10111.4 16194.4 15037.4 41343.2
323000 10133.2 16206.9 15024.4 41364.5
323500 10168.4 16234.5 15002.8 41405.7
324000 10204 16274.6 14983.7 41462.3
324500 10224.6 16296.8 14959.9 41481.3
325000 10263.9 16310.2 14946 41520.1
325500 10301.3 16345.9 14933.4 41580.5
326000 10311.9 16369.5 14956.6 41638
326500 10322.9 16410.3 15000.4 41733.5
327000 10333.6 16433.8 15028.9 41796.3
327500 10354 16475.6 15057.1 41886.8
328000 10371.9 16523.1 15094.4 41989.4
328500 10398.5 16543.7 15126.5 42068.8
329000 10425.8 16565.4 15164.5 42155.7
329500 10428.2 16587.7 15184.4 42200.3
330000 10438.9 16604.6 15205.9 42249.4
330500 10454 16609.5 15262.3 42325.8
331000 10471 16625.5 15285.8 42382.3
331500 10488.1 16637 15314.5 42439.7
332000 10503 16649 15359.2 42511.2
332500 10511.8 16675 15398.9 42585.6
333000 10519.3 16661.5 15439.6 42620.4
333500 10512 16671.2 15484.2 42667.4
334000 10514.4 16687.1 15530.8 42732.3
334500 10509.8 16699.2 15564.6 42773.6
335000 10513.1 16703.3 15595.4 42811.8
335500 10502.2 16698.5 15636.7 42837.4
336000 10504.3 16712 15675.6 42892
336500 10523.3 16727.8 15719.1 42970.3
337000 10528.5 16753.1 15747.3 43029
337500 10535.6 16764.8 15785.3 43085.7
338000 10541 16794.3 15831.3 43166.5
338500 10549.9 16819.5 15881.4 43250.9
339000 10559.9 16848.9 15920.1 43328.9
339500 10585.8 16857.8 15948.7 43392.4
340000 10608.7 16873.8 15974.1 43456.6
340500 10642.9 16891.9 15959.4 43494.2
341000 10664 16905.7 15959.3 43529
341500 10682.4 16925.1 15974.5 43582
342000 10702.4 16939.1 16010.2 43651.7
342500 10715.7 16976 16043.2 43734.9
343000 10736.1 16976.4 16048.4 43760.9
343500 10746.4 16992.2 16050.1 43788.7
344000 10747.9 17022.2 16067 43837.2
344500 10753.8 17039.7 16089.4 43882.9
345000 10754.6 17052.5 16107.7 43914.7
345500 10773.9 17059.8 16143.8 43977.4
346000 10782.5 17067.8 16193 44043.3
346500 10785.1 17083.1 16254.3 44122.4
347000 10809.7 17101.4 16309.1 44220.2
347500 10821.7 17136.5 16333.8 44292.1
348000 10847.7 17151.8 16360.6 44360.1
348500 10853.2 17167.5 16378.6 44399.3
349000 10861.4 17193.1 16394.7 44449.2
349500 10884.9 17212.3 16446.7 44543.9
350000 10889.7 17228.3 16488.8 44606.7
350500 10888 17257.8 16507.6 44653.4
351000 10896.2 17285.9 16512.6 44694.6
351500 10908.7 17322.7 16541.5 44772.9
352000 10907.4 17363.8 16584.1 44855.4
352500 10898.5 17394.1 16618.4 44911
353000 10899.3 17431.7 16660.4 44991.4
353500 10909.1 17488 16713.1 45110.2
354000 10935.1 17555.2 16745 45235.3
354500 10947.9 17612.1 16771.7 45331.6
355000 10946.4 17677.5 16789.6 45413.5
355500 10961.9 17746.8 16792.9 45501.6
356000 10988.4 17824.3 16807.1 45619.7
356500 11010.1 17886.2 16812.4 45708.7
357000 11021.2 17931.9 16838.9 45792
357500 11033.6 17993.1 16868.4 45895.1
358000 11049.1 18007.1 16891.9 45948.2
358500 11061 18055.2 16920.3 46036.5
359000 11067.5 18101.6 16956.6 46125.7
359500 11072.7 18130 16975.1 46177.9
360000 11089.9 18165.9 16992 46247.8
360500 11095.7 18195.5 17025.4 46316.6
361000 11116.5 18239.5 17065.1 46421.1
361500 11147.3 18285.9 17091.8 46525
362000 11178.5 18353.4 17110.2 46642.2
362500 11198 18423 17139.5 46760.5
363000 11223.1 18468.2 17144.8 46836.1
363500 11232.1 18518.3 17178.8 46929.1
364000 11272.3 18569.9 17211.1 47053.3
364500 11309.1 18604.3 17223.6 47137
365000 11337.9 18653.1 17231.2 47222.2
365500 11354.3 18685.4 17244.4 47284
366000 11369.4 18736.5 17276.6 47382.5
366500 11392.6 18781.9 17305 47479.5
367000 11406.5 18824.6 17303 47534.1
367500 11434.2 18847.8 17315.3 47597.3
368000 11471.4 18855.5 17330.1 47656.9
368500 11499.4 18872.8 17353.5 47725.7
369000 11528.8 18900.7 17401.8 47831.3
369500 11567.3 18941.5 17444.3 47953.1
370000 11593.8 18974.7 17500 48068.6
370500 11615.4 18994.5 17547.5 48157.4
371000 11622.2 19008.9 17602.5 48233.6
371500 11629.7 19027.6 17659.5 48316.7
372000 11648.8 19031.3 17738.9 48418.9
372500 11643.2 19052.4 17815.5 48511.1
373000 11643.7 19077.3 17867 48588
373500 11647.5 19108.9 17899.9 48656.4
374000 11643.1 19131.6 17925.3 48699.9
374500 11625.2 19148.9 17929.9 48704
375000 11618.8 19166.7 17945.3 48730.8
375500 11616.9 19193.7 17949.2 48759.7
376000 11616.8 19230.8 17969.5 48817.1
376500 11634.8 19268.4 17992.6 48895.7
377000 11666 19298 17999.6 48963.6
377500 11694.7 19330 18016 49040.7
378000 11722.8 19346.8 18033.4 49103
378500 11748.5 19365.8 18056.3 49170.7
379000 11760.3 19392.3 18078.2 49230.8
379500 11759.8 19389.9 18095.5 49245.1
380000 11788.9 19387.8 18117 49293.7
380500 11817.6 19403.3 18137.1 49358
381000 11842 19422.9 18162 49426.9
381500 11879.1 19450.1 18187.9 49517.1
382000 11920.5 19472.3 18207.5 49600.3
382500 11942.7 19508.7 18196.1 49647.6
383000 11953.8 19536.6 18216.5 49706.9
383500 11972.6 19570.8 18229.6 49773
384000 11996.1 19633.8 18247.2 49877.1
384500 12002.9 19664.2 18263.1 49930.3
385000 12014.7 19690.8 18273 49978.5
385500 12031.5 19741.4 18284.2 50057.1
386000 12037.6 19800.3 18306.4 50144.3
386500 12039.4 19854.2 18304 50197.6
387000 12048.3 19883.9 18301 50233.2
387500 12054.9 19891.1 18298.4 50244.3
388000 12037.7 19899.6 18293.2 50230.5
388500 12024.7 19910 18299.3 50234.1
389000 12020.6 19912.9 18303.1 50236.5
389500 12035.4 19930.2 18302.3 50267.9
390000 12042 19950.4 18304.1 50296.4
390500 12061.9 19958.9 18324.3 50345.2
391000 12074.8 19956.1 18344.4 50375.4
391500 12102.2 19972.4 18334.2 50408.8
392000 12120.1 19979.6 18326.1 50425.8
392500 12126.5 19998.6 18330.6 50455.7
393000 12134.6 20031.7 18323 50489.3
393500 12140.4 20076.4 18350 50566.7
394000 12134.9 20148.4 18373 50656.3
394500 12134.7 20219.5 18405.4 50759.7
395000 12144.7 20286.4 18440.2 50871.4
395500 12152.6 20338.8 18445.8 50937.1
396000 12173.8 20374.4 18440 50988.1
396500 12190.8 20435.5 18445.3 51071.6
397000 12209.7 20498.9 18441.7 51150.3
397500 12240.1 20533.6 18447.3 51221
398000 12261 20575.6 18468.9 51305.5
398500 12276.6 20603.8 18476 51356.3
399000 12289.5 20648.2 18480.2 51417.9
399500 12303.3 20716.2 18484.9 51504.4
400000 12304.9 20766.8 18495.1 51566.7
400500 12297.9 20804.9 18528.5 51631.3
401000 12304.2 20852 18540.2 51696.3
401500 12289.1 20904.2 18549 51742.3
402000 12289.4 20944.7 18568 51802.2
402500 12276.4 21012.1 18592.5 51881
403000 12294.4 21061.8 18605.7 51961.9
403500 12325.9 21101.5 18636 52063.4
404000 12341.8 21121.8 18681.7 52145.3
404500 12359.4 21130.7 18727.3 52217.4
405000 12366.9 21139.3 18751.6 52257.9
405500 12392.6 21172.3 18776.9 52341.7
406000 12413.9 21181.1 18777.9 52372.9
406500 12429.4 21196.8 18798.1 52424.3
407000 12438.1 21195.8 18795.5 52429.4
407500 12463.2 21212.4 18788.7 52464.2
408000 12483.7 21216.1 18790.2 52490
408500 12509.9 21215.5 18808.6 52534
409000 12536.2 21228.3 18842.1 52606.6
409500 12565.7 21270.8 18871.6 52708.1
410000 12574.2 21306.3 18913.2 52793.8
410500 12600.7 21316.3 18952.9 52869.9
411000 12609.2 21341.9 18952.5 52903.6
411500 12619.3 21369.3 18954.7 52943.2
412000 12625.5 21386.4 18958.4 52970.3
412500 12613.1 21400.4 18973.3 52986.8
413000 12619.3 21415 18991.2 53025.4
413500 12642.4 21422.4 19021.9 53086.7
414000 12656 21399.5 19038 53093.5
414500 12661.2 21388.4 19083.1 53132.7
415000 12663.5 21383.4 19117.8 53164.7
415500 12674.4 21391.8 19146.8 53213
416000 12675.1 21425.1 19187.7 53288
416500 12688.9 21446.5 19225.6 53361
417000 12703.6 21490.9 19250.5 53445
417500 12728.6 21541.8 19308.1 53578.5
418000 12749.4 21578 19336.2 53663.6
418500 12749.6 21617.4 19339.4 53706.4
419000 12758.8 21646.5 19339.1 53744.3
419500 12770.6 21702.1 19361.8 53834.4
420000 12764.8 21759.5 19383.7 53908.1
420500 12757 21818.1 19405.5 53980.7
421000 12763.3 21862.1 19435.6 54061
421500 12766.3 21917.7 19452.1 54136
422000 12759.9 21951.3 19485.1 54196.3
422500 12781 21970.5 19489.9 54241.3
423000 12789.6 21992.5 19511.1 54293.2
423500 12799.2 22009.2 19520.1 54328.5
424000 12802.7 22029.5 19534.4 54366.6
424500 12806 22038 19548.8 54392.7
425000 12829.1 22038.5 19569.4 54437
425500 12847.2 22054.7 19589.5 54491.5
426000 12857.8 22074.4 19597.6 54529.8
426500 12872.2 22101 19595.3 54568.4
427000 12879 22149.3 19604.2 54632.5
427500 12884.7 22191.1 19609.5 54685.2
428000 12896 22234.6 19622.9 54753.5
428500 12917.3 22277.4 19643.5 54838.2
429000 12914.4 22322.2 19654.3 54891
429500 12909.2 22364.3 19667.4 54940.9
430000 12919 22414.2 19701.3 55034.5
430500 12948.8 22453.8 19751.1 55153.6
431000 12971.1 22489 19786.1 55246.2
431500 12993.2 22525.9 19825.7 55344.8
432000 13013.7 22560.2 19856.8 55430.7
432500 13009.1 22594.6 19901.9 55505.5
433000 12995.1 22594.1 19953.8 55543
433500 12985.9 22608.3 20015.8 55610.1
434000 12990.5 22627.5 20066.5 55684.5
434500 12992.2 22649.7 20085.6 55727.6
435000 12996.5 22666.3 20099.3 55762.2
435500 12982.8 22679.9 20115.8 55778.5
436000 12972.7 22711.6 20146.6 55830.9
436500 12965.4 22733.7 20172.5 55871.6
437000 12958 22751.9 20173.9 55883.8
437500 12960.6 22777.7 20181.3 55919.6
438000 12971.7 22793.4 20191.9 55957
438500 12979.4 22816.5 20203.4 55999.3
439000 12982.5 22832.5 20201.9 56016.9
439500 12994 22848 20216.9 56058.9
440000 13013.5 22852.4 20221.2 56087.1
440500 13034.7 22884.5 20217.8 56137
441000 13039.2 22940.8 20250.2 56230.1
441500 13031.1 22942.3 20275.2 56248.5
442000 13017.6 22969.2 20314.3 56301.1
442500 13002.7 22985.7 20328.7 56317.1
443000 12983 23007.8 20364.6 56355.4
443500 12979.1 23040.3 20381.8 56401.2
444000 12979.5 23055.4 20394.7 56429.6
444500 12956.6 23062.7 20446.3 56465.7
445000 12946.7 23077.5 20504.8 56529
445500 12955.5 23103.8 20546.6 56605.8
446000 12957.1 23126.7 20584.2 56668
446500 12983.2 23131.1 20618.4 56732.7
447000 12989.4 23105.7 20642.7 56737.8
447500 13004.2 23094.3 20695.3 56793.8
448000 13010.4 23080.7 20727 56818.1
448500 13015.6 23076.7 20756.2 56848.5
449000 13003.5 23097.4 20788.6 56889.4
449500 12997.1 23113.5 20825 56935.6
450000 12994.4 23100.2 20829.1 56923.7
450500 12993.9 23105.3 20862.5 56961.8
451000 12987.6 23116.3 20912.2 57016.1
451500 12994.7 23131.9 20938.2 57064.8
452000 12995.1 23180.1 20959.6 57134.8
452500 13003.1 23202.1 20965.7 57170.9
453000 13027.7 23230.3 20956.6 57214.6
453500 13052.5 23268.1 20975.7 57296.3
454000 13087.8 23295.6 20992.8 57376.1
454500 13131.2 23318.4 21015.1 57464.6
455000 13156.2 23342.2 21027.6 57526.1
455500 13176.6 23358.4 21058.2 57593.1
456000 13189.1 23396.2 21098.9 57684.1
456500 13218.1 23429.8 21137.5 57785.5
457000 13231.7 23425.6 21202.6 57859.9
457500 13240.4 23421.5 21254.4 57916.3
458000 13262.7 23418.4 21299.8 57980.9
458500 13280 23398.1 21337 58015.1
459000 13276.9 23399.6 21363.7 58040.1
459500 13291.6 23390.7 21388.3 58070.7
460000 13310.2 23379.2 21403.9 58093.2
460500 13328.4 23390.7 21413.4 58132.5
461000 13341.8 23408.5 21407.2 58157.4
461500 13357.6 23451.5 21423 58232.1
462000 13385.4 23485.6 21452 58323
462500 13396.6 23516.8 21470.2 58383.7
463000 13411.6 23522.3 21517.7 58451.6
463500 13420.1 23536.9 21539.5 58496.5
464000 13441 23563.9 21555 58559.9
464500 13446.4 23579.6 21590.4 58616.4
465000 13459.9 23596.6 21590.6 58647.1
465500 13465.5 23646.7 21602.6 58714.8
466000 13478.8 23671.1 21644.7 58794.6
466500 13493 23716.7 21696.7 58906.4
467000 13515.2 23749.3 21755.3 59019.8
467500 13542.5 23754.5 21771.6 59068.7
468000 13573 23792.9 21782.5 59148.3
468500 13605.5 23836.9 21778.4 59220.8
469000 13643.6 23874.1 21784.2 59301.9
469500 13676.8 23888.5 21805.2 59370.5
470000 13691 23929 21824.9 59444.9
470500 13710.3 23963.8 21855.3 59529.4
471000 13720.6 24003.5 21865.3 59589.3
471500 13717.8 24029.8 21888 59635.6
472000 13727.9 24062.3 21911.5 59701.6
472500 13768.7 24098.1 21935.6 59802.3
473000 13791.9 24121.5 21980.3 59893.8
473500 13829 24140.9 22028.1 59998
474000 13859.6 24158.8 22092.8 60111.2
474500 13897.8 24173.1 22136.1 60207
475000 13921.7 24153.7 22164.9 60240.3
475500 13921.3 24149.6 22209.4 60280.4
476000 13933.8 24167.5 22241.2 60342.5
476500 13944.8 24184.1 22267.7 60396.6
477000 13952.6 24190 22318.8 60461.5
477500 13956.5 24214.9 22353.1 60524.5
478000 13964.7 24220 22378.4 60563.1
478500 13971.2 24227 22401.9 60600
479000 13959.6 24237.2 22414 60610.8
479500 13973.7 24247.7 22449.5 60670.9
480000 13986.4 24261.4 22472.8 60720.5
480500 14003.7 24283.3 22475 60762
481000 14017.9 24296.7 22501.8 60816.4
481500 14046.9 24331.7 22513.7 60892.3
482000 14074.9 24362.5 22518.1 60955.5
482500 14091.6 24405.5 22557.8 61054.9
483000 14088.3 24439.3 22596.9 61124.5
483500 14111.7 24498.8 22633.3 61243.8
484000 14134.6 24518.1 22658.2 61310.9
484500 14152.6 24547.7 22683.7 61384
485000 14180.6 24591.6 22713.2 61485.3
485500 14212 24604.2 22737.7 61553.9
486000 14227.2 24615.8 22766.2 61609.2
486500 14227.7 24647.8 22803.2 61678.7
487000 14217.9 24680.9 22860.6 61759.5
487500 14200.8 24686.7 22912.3 61799.8
488000 14198 24718.6 22954.5 61871.1
488500 14209.8 24756.2 22989.3 61955.3
489000 14209 24802.3 23020.8 62032.1
489500 14202.8 24834.6 23065.9 62103.3
490000 14214.2 24850.1 23111.6 62175.9
490500 14216.1 24878.9 23161.4 62256.4
491000 14239.3 24904.3 23207.7 62351.3
491500 14259.1 24922.9 23247.6 62429.6
492000 14261.8 24942 23281.5 62485.2
492500 14269.3 24941 23293.6 62503.9
493000 14287.9 24944.7 23293.2 62525.8
493500 14312.5 24965.7 23340.7 62619
494000 14310.8 24957 23377.9 62645.7
494500 14325.1 24961.6 23390.9 62677.7
495000 14325.2 24980.4 23402.5 62708.1
495500 14357.7 24986.7 23413 62757.4
496000 14355.1 24996.5 23430.3 62781.9
496500 14357.5 25032 23440.8 62830.4
497000 14374 25062.8 23448.3 62885.1
497500 14410.9 25117.4 23442.2 62970.5
498000 14442.4 25142.3 23463.3 63048
498500 14473.6 25145 23469.1 63087.6
499000 14493.3 25140.4 23491.8 63125.4
499500 14513.7 25127.8 23541.7 63183.1
500000 14534.4 25139.5 23575.9 63249.8
500500 14550.4 25183.5 23619.7 63353.6
501000 14572.5 25195.1 23677.2 63444.8
501500 14591.4 25232.2 23733.1 63556.7
502000 14600.9 25229.3 23782.3 63612.5
502500 14609.5 25245.1 23817.9 63672.5
503000 14625.4 25266.7 23833.8 63725.9
503500 14673.5 25285.2 23861.6 63820.2
504000 14720.8 25314.2 23879.2 63914.2
504500 14746 25349.1 23920.4 64015.5
505000 14769 25382.3 23942.3 64093.7
505500 14802.9 25393.4 23976.9 64173.2
506000 14834.4 25421.7 24017.4 64273.5
506500 14852.7 25446.4 24050.2 64349.2
507000 14863.4 25467.1 24063.1 64393.6
507500 14877.6 25487.1 24078.3 64443
508000 14915.8 25516.7 24124.7 64557.2
508500 14931.9 25531.9 24162.6 64626.4
509000 14931.5 25561.9 24178.3 64671.7
509500 14952.3 25587.6 24224.7 64764.6
510000 14971.2 25625.6 24276.5 64873.4
510500 15003.8 25660.8 24332.8 64997.4
511000 15025.1 25689.4 24367.8 65082.3
511500 15041.5 25723.5 24427.2 65192.2
512000 15045.9 25785.8 24463.4 65295.1
512500 15062.9 25831.9 24491 65385.8
513000 15062.4 25877.1 24494.5 65434.1
513500 15073.7 25883.3 24532 65489
514000 15084.1 25889.1 24538.7 65511.9
514500 15101.3 25916.7 24560.3 65578.3
515000 15110.1 25920.4 24587.2 65617.6
515500 15109.4 25926.2 24594.5 65630.1
516000 15095.4 25933.7 24578.7 65607.8
516500 15073.7 25968.7 24580.4 65622.8
517000 15052.4 26028 24591.2 65671.7
517500 15041.1 26093 24612.2 65746.2
518000 15034.6 26134.4 24623.8 65792.9
518500 15038.8 26152.4 24657 65848.3
519000 15064.6 26173.4 24682.9 65920.9
519500 15084.1 26202.3 24716 66002.4
520000 15098.8 26204.3 24757 66060.1
520500 15118.9 26190.3 24756.6 66065.8
521000 15141.9 26154.3 24761.2 66057.4
521500 15165 26119.3 24772.7 66057.1
522000 15180.9 26110.3 24799.4 66090.6
522500 15192.4 26126.2 24819.4 66138
523000 15196 26143.5 24829.5 66169
523500 15194.8 26153.8 24842.5 66191.1
524000 15208.6 26207.2 24866.6 66282.4
524500 15217.2 26237.3 24862.6 66317.2
525000 15220.6 26272.3 24848.8 66341.7
525500 15251.3 26319.9 24873.9 66445.2
526000 15267.1 26366.5 24873.9 66507.5
526500 15281.5 26397.7 24877.3 66556.5
527000 15277.4 26441.1 24903.3 66621.8
527500 15254.4 26474.9 24948.8 66678.1
528000 15250.3 26502.3 24975.6 66728.2
528500 15250.6 26530.5 25005.3 66786.3
529000 15245.8 26526.4 25029.4 66801.6
529500 15249.3 26519.6 25058.2 66827.1
530000 15245.5 26526.7 25084.8 66856.9
530500 15239.1 26516.7 25111.1 66866.9
531000 15236.2 26517.2 25137.3 66890.7
531500 15235.5 26516.4 25145.4 66897.3
532000 15221.7 26548.1 25163.4 66933.2
532500 15220.3 26547.3 25165.6 66933.1
533000 15223.8 26555.6 25184.9 66964.3
533500 15214.3 26560.7 25184.4 66959.4
534000 15214.2 26598.2 25196.5 67008.9
534500 15206.5 26569.8 25194 66970.3
535000 15233.1 26572.1 25211.9 67017.1
535500 15268 26609.5 25228.3 67105.8
536000 15305.8 26614.4 25225.6 67145.8
536500 15312.4 26633.2 25206.8 67152.4
537000 15333.5 26640.1 25192.8 67166.4
537500 15351 26639.2 25190 67180.3
538000 15375.2 26634.7 25202.2 67212.2
538500 15403.9 26624.7 25213.4 67242
539000 15418.8 26628.4 25237.7 67284.9
539500 15434.2 26637.1 25287.9 67359.2
540000 15447.8 26664.9 25328.4 67441
540500 15467.3 26694 25360.4 67521.7
541000 15487.9 26763.2 25404.2 67655.3
541500 15506.6 26815.8 25463.2 67785.7
542000 15533 26884.7 25510.8 67928.6
542500 15557 26932.5 25563.5 68053
543000 15594.5 26948 25591.3 68133.8
543500 15633.5 26963 25616.1 68212.5
544000 15671.2 26979.9 25653.8 68304.8
544500 15682.1 27018.2 25701.8 68402.1
545000 15673.7 27059.5 25777.8 68511
545500 15678.4 27086.9 25836.3 68601.6
546000 15692.6 27101.1 25878.2 68671.9
546500 15707.9 27127.7 25908.8 68744.4
547000 15713.6 27149.7 25959.9 68823.2
547500 15742.2 27191.6 25998 68931.8
548000 15779.5 27220.4 26067.8 69067.8
548500 15814.1 27243.6 26121.8 69179.5
549000 15833.6 27282.3 26154.3 69270.2
549500 15856.5 27289.7 26167.8 69314
550000 15875.6 27307.3 26188.7 69371.6
550500 15889.2 27344.7 26226.5 69460.4
551000 15918.1 27386.6 26278.2 69582.9
551500 15961.6 27427.1 26326.8 69715.5
552000 15991 27446.2 26371.2 69808.4
552500 16010.9 27473.9 26440 69924.8
553000 16052.2 27491.2 26456.8 70000.2
553500 16075.8 27524.1 26452.9 70052.8
554000 16105.7 27539.8 26455.6 70101.1
554500 16121.4 27557.4 26487.8 70166.6
555000 16140.3 27529.6 26492.9 70162.8
555500 16160.7 27522.1 26498.7 70181.5
556000 16167.1 27491.7 26519.8 70178.6
556500 16181.6 27466.6 26556.1 70204.3
557000 16191.8 27448.8 26577 70217.6
557500 16223.6 27458.6 26562.6 70244.8
558000 16263 27465.9 26570 70298.8
558500 16289.4 27492.3 26577.6 70359.3
559000 16320.5 27535 26603.9 70459.4
559500 16347.5 27560.2 26611.8 70519.6
560000 16380.4 27619.6 26614.1 70614.2
560500 16414.8 27670 26619 70703.8
561000 16415.3 27721.1 26637.1 70773.5
561500 16425.6 27766.7 26666.2 70858.5
562000 16460.1 27786.5 26664.3 70910.8
562500 16496.9 27828.4 26673.5 70998.8
563000 16546 27860 26706.4 71112.4
563500 16582.3 27877.2 26759.2 71218.8
564000 16607.8 27902.1 26816.2 71326.1
564500 16607 27934.3 26851.6 71393
565000 16611.4 27941.5 26854.9 71407.9
565500 16627 27946.7 26884.2 71457.8
566000 16634.2 27964.5 26923 71521.6
566500 16654 27953.8 26945.8 71553.7
567000 16640.1 27938.3 26965.9 71544.3
567500 16636.4 27939.3 26943.2 71519
568000 16641.8 27952.1 26960.1 71554
568500 16651.2 27963 26965.1 71579.3
569000 16644 27960.5 26971 71575.5
569500 16652.7 27954.3 26991.2 71598.3
570000 16664.4 27970.8 27008.3 71643.6
570500 16680.3 28000.9 27023.6 71704.8
571000 16694.8 28008.9 27037.6 71741.3
571500 16696.4 28023.3 27076.5 71796.3
572000 16700 28063.2 27114.4 71877.6
572500 16690.5 28104.8 27157.9 71953.2
573000 16689.3 28133.9 27207.4 72030.6
573500 16712.2 28184.6 27241 72137.8
574000 16730.3 28230.3 27284.5 72245.1
574500 16740.8 28267.4 27310.1 72318.3
575000 16743.6 28311.1 27317.6 72372.3
575500 16760.4 28323 27323 72406.4
576000 16784.2 28348.8 27324.8 72457.8
576500 16809 28375.7 27313.9 72498.7
577000 16827.7 28393 27301 72521.8
577500 16835 28413.1 27310.4 72558.4
578000 16825.9 28390.6 27334.8 72551.3
578500 16824.5 28390 27372.2 72586.7
579000 16816.4 28396.1 27383.4 72595.9
579500 16813.1 28414.7 27403 72630.8
580000 16822.5 28415.6 27403.8 72641.9
580500 16810.3 28436.7 27404.3 72651.3
581000 16791.7 28434.7 27388.5 72614.9
581500 16795.8 28436.9 27404.1 72636.8
582000 16789 28436.5 27451.4 72676.9
582500 16793.6 28442 27497.3 72732.9
583000 16808.9 28483.2 27532.9 72825
583500 16841 28508 27585.8 72934.8
584000 16875.6 28521.2 27616.1 73012.8
584500 16898.3 28535.2 27650.4 73083.9
585000 16921.2 28560.4 27691 73172.6
585500 16959.3 28587.2 27750.3 73296.7
586000 16979 28590.9 27803 73373
586500 16998.8 28585.1 27874.7 73458.6
587000 17013.2 28582.5 27920.3 73516
587500 17033.3 28591.2 27954.9 73579.3
588000 17066.2 28595.1 27977.2 73638.5
588500 17078.1 28593 28016.3 73687.4
589000 17101.1 28603.5 28040.2 73744.8
589500 17135.2 28575.4 28065.9 73776.5
590000 17164.5 28556.5 28100.9 73821.9
590500 17174.4 28553.7 28097.8 73825.9
591000 17178.9 28570.7 28134.8 73884.4
591500 17174.6 28594.4 28188.7 73957.7
592000 17185.3 28605.8 28206.6 73997.6
592500 17200.7 28584.8 28229.8 74015.3
593000 17251.5 28586.7 28257.9 74096
593500 17261.1 28600 28261.5 74122.5
594000 17289.4 28656 28254.6 74200
594500 17301.8 28683.5 28210.5 74195.8
595000 17316.8 28725.4 28214.4 74256.5
595500 17322.5 28757.6 28231.8 74311.8
596000 17330.1 28793.3 28255.5 74378.9
596500 17346 28798.5 28313.4 74457.9
597000 17387 28767.7 28350.1 74504.8
597500 17415.3 28750.8 28366.7 74532.7
598000 17441.9 28762 28370.3 74574.3
598500 17490 28769.9 28401.9 74661.7
599000 17517.3 28788.8 28439.3 74745.5
599500 17521.7 28788.8 28465.1 74775.6
600000 17555 28805.2 28488.2 74848.4
600500 17585.9 28801.6 28539.9 74927.5
601000 17606.4 28825.9 28579.2 75011.6
601500 17612.2 28851.6 28605.4 75069.1
602000 17630.5 28865.8 28600.3 75096.5
602500 17650.1 28855.5 28610.5 75116.1
603000 17658.7 28873 28618 75149.7
603500 17674.3 28884 28606.7 75165
604000 17672.9 28903.1 28633.9 75209.9
604500 17676.4 28934.3 28680.4 75291.1
605000 17688.3 28962.2 28682.5 75333
605500 17708.3 28977.4 28689.8 75375.6
606000 17738.1 28980.9 28698.7 75417.8
606500 17745.3 28998.7 28723.5 75467.5
607000 17744.7 29004 28732.7 75481.3
607500 17758.4 29001 28737.4 75496.8
608000 17740.9 29035.5 28744.9 75521.4
608500 17730 29042.3 28754.1 75526.4
609000 17722.8 29054.8 28735.2 75512.8
609500 17735.4 29073.6 28729.1 75538.1
610000 17729.6 29076.9 28742.6 75549
610500 17733 29084.5 28749.1 75566.6
611000 17731.3 29104.7 28779.8 75615.8
611500 17748.3 29134.5 28832.6 75715.4
612000 17741.7 29169.3 28881 75792
612500 17750.2 29200 28904 75854.1
613000 17774.4 29227 28921.8 75923.2
613500 17799.6 29236.5 28952.2 75988.3
614000 17815.5 29264.1 28971.3 76051
614500 17826.4 29272.9 29009.5 76108.8
615000 17834.8 29313.3 29034.9 76183.1
615500 17842.3 29332.4 29075.1 76249.8
616000 17845.6 29363.3 29090.6 76299.5
616500 17862.8 29380.1 29105.1 76348
617000 17883.6 29389.6 29098.7 76371.9
617500 17901.9 29401.7 29083 76386.5
618000 17907.1 29438.2 29110.4 76455.7
618500 17934 29445.5 29131.8 76511.3
619000 17949.6 29468.4 29168 76586
619500 17949.2 29475.5 29178.7 76603.4
620000 17975.6 29486.9 29205.5 76668
620500 17988.3 29477.6 29210.4 76676.2
621000 17997.5 29472.3 29220.5 76690.3
