# step  MSD_x(Ang2)  MSD_y  MSD_z  MSD_total
# TimeStep c_msd_co2[1] c_msd_co2[2] c_msd_co2[3] c_msd_co2[4]
307500 7156.92 10675.9 10475.6 28308.4
308000 7160.92 10689.8 10496.6 28347.3
308500 7175.67 10698.5 10509.9 28384
309000 7183.15 10725.1 10523.9 28432.1
309500 7186.92 10740.1 10547.2 28474.1
310000 7191.31 10745.1 10556.3 28492.6
310500 7200.53 10766.8 10572.3 28539.6
311000 7200.15 10783.9 10573.7 28557.7
311500 7201.48 10794.4 10576 28571.9
312000 7215.43 10820.9 10577.4 28613.7
312500 7231.89 10850.5 10584.5 28666.8
313000 7229.63 10875.4 10604.1 28709.1
313500 7233.99 10892.5 10629 28755.4
314000 7244.62 10915.9 10660.2 28820.7
314500 7255.05 10922.3 10685.4 28862.8
315000 7273.05 10924.6 10719.1 28916.7
315500 7292.77 10936.5 10759.6 28988.9
316000 7304.33 10967.2 10797.1 29068.7
316500 7321.09 10993 10824.2 29138.2
317000 7333.26 11017.4 10857.8 29208.4
317500 7350.04 11036.9 10876.6 29263.6
318000 7352.9 11068.1 10901.1 29322.1
318500 7365.02 11097.5 10915.8 29378.3
319000 7381.23 11112.4 10931.5 29425.1
319500 7396.23 11128.9 10949.9 29475
320000 7405.08 11155.7 10954.9 29515.6
320500 7419.03 11186.1 10970.4 29575.5
321000 7434.13 11214.2 10998.9 29647.3
321500 7445.38 11216.2 11014.4 29675.9
322000 7458.57 11225.3 11041.3 29725.2
322500 7461.36 11241.5 11065.5 29768.3
323000 7461.85 11259.3 11076.3 29797.4
323500 7449.73 11279.5 11080.2 29809.4
324000 7448.6 11288.6 11091.8 29829
324500 7458.63 11307 11115.5 29881.2
325000 7464.07 11328.6 11134.8 29927.5
325500 7456.09 11354.9 11143 29954
326000 7476.14 11377 11164.9 30018
326500 7487.76 11402.4 11188.1 30078.2
327000 7490.69 11427.1 11206.2 30124
327500 7519.47 11436 11225.9 30181.4
328000 7529.48 11458.6 11250.4 30238.4
328500 7548.59 11479 11258.8 30286.4
329000 7562.25 11495 11288.5 30345.7
329500 7576.46 11527.9 11311.3 30415.7
330000 7593.56 11535.5 11329.5 30458.5
330500 7614.19 11538.8 11352.1 30505.1
331000 7625.11 11558.6 11379.8 30563.6
331500 7630.93 11579.2 11389.9 30600
332000 7644.44 11590.9 11433.2 30668.5
332500 7647.5 11609.9 11471.5 30729
333000 7647.12 11632.1 11505 30784.2
333500 7645.46 11645.8 11537 30828.3
334000 7646.15 11651.7 11572.1 30870
334500 7652.98 11652.8 11596 30901.7
335000 7648.63 11649.7 11611.8 30910.1
335500 7661.55 11665.6 11628.7 30955.8
336000 7683.92 11679.9 11651.9 31015.8
336500 7691.31 11697 11673.6 31061.8
337000 7695.96 11722.7 11699 31117.6
337500 7696.01 11751.8 11716.9 31164.7
338000 7707.96 11784.5 11750.5 31242.9
338500 7714.18 11809.3 11778.7 31302.1
339000 7711.01 11831.1 11804.5 31346.6
339500 7723.47 11853.5 11816.6 31393.5
340000 7728.75 11858.7 11838.6 31426
340500 7727.23 11866.6 11881.9 31475.7
341000 7736.91 11882.6 11903.6 31523.1
341500 7740.47 11913.5 11933.1 31587.1
342000 7750.59 11973.4 11947.9 31671.9
342500 7755.47 12006.4 11961.6 31723.4
343000 7759.61 12038.3 11985.1 31783.1
343500 7775.3 12074.5 12016.1 31865.9
344000 7786.08 12098.4 12041.6 31926.1
344500 7795.15 12126.8 12073.6 31995.6
345000 7794.63 12145.8 12092.6 32033.1
345500 7785.57 12175.1 12098.2 32058.8
346000 7789.62 12228.9 12111.8 32130.3
346500 7792.03 12277.8 12122.2 32192
347000 7785.01 12317 12117.3 32219.3
347500 7792.59 12356.1 12105.3 32254
348000 7790.16 12389.2 12107.1 32286.5
348500 7781.84 12415.2 12122.9 32320
349000 7802.18 12445.5 12145.8 32393.5
349500 7815.2 12473.9 12155.8 32444.9
350000 7823.6 12490.4 12165.2 32479.2
350500 7832.43 12503.3 12187.5 32523.2
351000 7840.71 12539.5 12192 32572.2
351500 7844.59 12570 12193 32607.6
352000 7853.23 12594.4 12212.2 32659.8
352500 7877.93 12613.3 12223 32714.2
353000 7893.36 12644.3 12239.4 32777
353500 7901.03 12665.3 12247.3 32813.6
354000 7899.41 12677.2 12263.4 32840
354500 7912.23 12699.5 12279.5 32891.2
355000 7921.79 12700.6 12286.6 32908.9
355500 7917.37 12711.7 12303.6 32932.7
356000 7916.38 12719.4 12333.2 32968.9
356500 7923.69 12735.7 12347.8 33007.2
357000 7926.18 12744.9 12369.8 33040.9
357500 7907.36 12757.2 12390.4 33054.9
358000 7904.62 12776.8 12416.4 33097.8
358500 7907.87 12814.8 12451.4 33174.1
359000 7917.12 12852 12483.3 33252.4
359500 7923.09 12872 12506.3 33301.4
360000 7937.3 12901.6 12516 33354.8
360500 7948.84 12912.6 12524.8 33386.3
361000 7956.83 12926.1 12536.1 33419
361500 7967.33 12933.8 12554.2 33455.3
362000 7987.34 12938.9 12585.1 33511.3
362500 8013.06 12958.7 12619.7 33591.5
363000 8027.83 12985.8 12672.1 33685.8
363500 8041.64 13009.7 12723.9 33775.2
364000 8045.38 13034.8 12759.5 33839.7
364500 8040.48 13040.4 12788.9 33869.8
365000 8054.16 13043.5 12813.8 33911.5
365500 8064.59 13069.2 12842.2 33976
366000 8076.27 13089 12875.2 34040.5
366500 8083.32 13076.5 12893.7 34053.6
367000 8089.25 13051.1 12927 34067.4
367500 8105.47 13050.4 12962.1 34117.9
368000 8126.9 13027.9 12981.8 34136.6
368500 8126.64 13025.6 13000.4 34152.7
369000 8132.54 13031 13019.1 34182.7
369500 8141.43 13032.9 13038.8 34213.2
370000 8155.52 13018.5 13046.9 34220.9
370500 8162.01 13012.8 13055.2 34230
371000 8167.02 13028.8 13049.4 34245.2
371500 8170.21 13059.4 13058.5 34288.1
372000 8174.04 13089.5 13083.7 34347.2
372500 8166.27 13114.5 13098.4 34379.1
373000 8153.9 13131.2 13123.5 34408.6
373500 8153.27 13155.2 13141.6 34450.1
374000 8150.92 13181.5 13155.8 34488.2
374500 8142.28 13204.1 13170.4 34516.8
375000 8134.08 13239.1 13169.6 34542.8
375500 8127.62 13253.5 13179.1 34560.3
376000 8130.92 13283.1 13191.5 34605.5
376500 8132.84 13312 13203.5 34648.3
377000 8143.96 13327 13216.6 34687.6
377500 8150.79 13344.5 13232 34727.3
378000 8158.74 13362.3 13258.7 34779.8
378500 8162.19 13375.7 13285.7 34823.6
379000 8167.39 13399.7 13308.3 34875.4
379500 8176.89 13417.3 13337.9 34932
380000 8199.95 13433.9 13369.6 35003.5
380500 8218.28 13453 13417.1 35088.4
381000 8230.49 13480.5 13461.5 35172.4
381500 8237.83 13505.1 13486.4 35229.3
382000 8246.87 13511.8 13511 35269.6
382500 8257.06 13514.9 13541.6 35313.6
383000 8277.81 13541.2 13574 35393.1
383500 8291.23 13558.2 13601.3 35450.7
384000 8298.43 13579.5 13634.2 35512.2
384500 8309.15 13613 13661.3 35583.5
385000 8320.64 13632.4 13663 35616.1
385500 8323.71 13636.6 13674.4 35634.7
386000 8325.58 13649.6 13688.6 35663.7
386500 8340.74 13653.6 13701.3 35695.6
387000 8366.01 13654.3 13714.4 35734.7
387500 8384.87 13666.5 13719.8 35771.2
388000 8389.62 13678 13747.5 35815.1
388500 8400.53 13719.5 13781.9 35901.9
389000 8407.12 13753.6 13810.9 35971.6
389500 8421.25 13767 13839.8 36028.1
390000 8438.21 13780.6 13858.8 36077.6
390500 8457.41 13794.7 13864 36116.1
391000 8455.78 13819.2 13851.6 36126.5
391500 8469.72 13842.3 13862.2 36174.2
392000 8484.24 13863.2 13876 36223.5
392500 8481.22 13876 13873.9 36231.1
393000 8484.55 13895.3 13877.8 36257.6
393500 8472 13909.6 13896.1 36277.8
394000 8476.68 13926 13927.2 36329.9
394500 8482.59 13950.3 13958.8 36391.7
395000 8479.1 13963.3 13999.6 36442
395500 8489.19 13979 14000.4 36468.6
396000 8497.49 13990.6 13989.9 36478
396500 8519.86 14001.2 13995.9 36517
397000 8523.42 14032.3 14005.5 36561.2
397500 8544.9 14062 14007.1 36614
398000 8556.18 14093 14018.7 36667.8
398500 8572.09 14104.2 14039.2 36715.4
399000 8590.28 14105.9 14046.3 36742.4
399500 8600.38 14122.3 14077.8 36800.6
400000 8598.49 14122.5 14088.5 36809.5
400500 8599.5 14126.1 14097.4 36822.9
401000 8612.17 14143.9 14111.8 36867.9
401500 8610.21 14147 14109.6 36866.8
402000 8605.39 14160.6 14121.6 36887.6
402500 8611.52 14194.1 14124.6 36930.2
403000 8620.08 14214.2 14141.5 36975.8
403500 8636.85 14241.2 14156 37034.1
404000 8656.5 14250.6 14177.7 37084.7
404500 8672 14244.3 14191.2 37107.5
405000 8689.26 14247.3 14228.1 37164.7
405500 8709.09 14258.2 14257 37224.3
406000 8732.71 14283.3 14286.5 37302.5
406500 8739.39 14309.2 14305.8 37354.5
407000 8765.98 14330.5 14325 37421.5
407500 8778.49 14332.8 14346.4 37457.7
408000 8794.3 14337.2 14359.4 37490.9
408500 8815.5 14337.8 14363.8 37517.1
409000 8833.85 14359.3 14376.8 37569.9
409500 8851.48 14371.1 14348.6 37571.2
410000 8871.27 14402.1 14332.1 37605.5
410500 8888.21 14436.9 14314 37639.1
411000 8891.97 14461 14331.1 37684
411500 8912 14483.6 14336.6 37732.1
412000 8911.34 14517.1 14360 37788.4
412500 8911.93 14541.5 14372.9 37826.3
413000 8921.37 14555.5 14387.3 37864.2
413500 8923.78 14577.3 14406.3 37907.4
414000 8930.58 14611.5 14422.9 37964.9
414500 8939.58 14637 14452.5 38029.1
415000 8949.86 14657 14468.7 38075.5
415500 8960.17 14671.4 14477.9 38109.5
416000 8971.87 14680.8 14479.4 38132.1
416500 8978.66 14668.1 14469.5 38116.3
417000 8978.3 14654.6 14475 38107.9
417500 8985.58 14649.2 14504.9 38139.7
418000 8998.59 14651.4 14527.4 38177.3
418500 9009.44 14648.8 14549.5 38207.7
419000 9035.41 14652.1 14576.3 38263.8
419500 9057.41 14678 14588 38323.4
420000 9068.81 14691.4 14607.8 38368
420500 9073.08 14725.4 14620.9 38419.4
421000 9073.64 14762.7 14639 38475.3
421500 9083.2 14793.5 14656 38532.7
422000 9082.82 14817.9 14684.1 38584.8
422500 9102.66 14830.9 14700.4 38633.9
423000 9119.41 14839.3 14731.1 38689.8
423500 9128.38 14837.8 14761.2 38727.4
424000 9143.7 14840.6 14800.2 38784.5
424500 9151.89 14844.2 14848.7 38844.8
425000 9155.67 14874.4 14889.6 38919.7
425500 9170.47 14871.7 14925.7 38967.8
426000 9190.76 14871.6 14934.3 38996.7
426500 9196.94 14881.5 14927.3 39005.8
427000 9197.03 14884.8 14938.3 39020.1
427500 9198.26 14884.7 14949.2 39032.2
428000 9210.2 14886.4 14958.4 39055
428500 9212.32 14911.9 14985.5 39109.7
429000 9222.62 14924.4 15002.5 39149.6
429500 9234.59 14956.3 15019.2 39210.1
430000 9245.22 14973.5 15037.8 39256.6
430500 9251.76 15010.1 15070.3 39332.1
431000 9266.01 15046.8 15089.2 39402
431500 9296.53 15070.9 15085 39452.4
432000 9316.6 15104.2 15093 39513.8
432500 9332.8 15121.6 15101.5 39555.8
433000 9339.09 15132.2 15101.5 39572.8
433500 9350.06 15131.9 15102.9 39584.8
434000 9353.49 15124.2 15103.3 39581
434500 9355.98 15142.8 15099.2 39598
435000 9355.12 15145.3 15110.9 39611.3
435500 9352.02 15143.1 15135.7 39630.8
436000 9353.08 15143.1 15171.6 39667.8
436500 9358.17 15152.6 15182.7 39693.5
437000 9362.29 15177.1 15190.7 39730.1
437500 9359.61 15178.3 15217.7 39755.5
438000 9348.33 15193.7 15213.5 39755.5
438500 9338.78 15207.8 15211.1 39757.6
439000 9329.5 15222.9 15223.4 39775.8
439500 9332.4 15221.1 15236.5 39790.1
440000 9338.27 15247.3 15255.9 39841.6
440500 9338.7 15274.9 15267.8 39881.4
441000 9341.82 15300.7 15277.6 39920.1
441500 9346.79 15334.3 15284.8 39965.9
442000 9363.82 15365.3 15298.5 40027.6
442500 9375.79 15393.9 15307.2 40076.9
443000 9405.65 15429.3 15343.8 40178.7
443500 9413.77 15466.3 15362 40242.1
444000 9439.7 15490.6 15374.8 40305.1
444500 9455.43 15505.7 15407.2 40368.3
445000 9469.97 15525.4 15426.6 40421.9
445500 9486.78 15554 15465 40505.9
446000 9491.26 15588.7 15475.9 40555.9
446500 9509.98 15630.9 15488.2 40629.1
447000 9532.82 15673.5 15500.9 40707.2
447500 9553.28 15724.2 15530.4 40807.9
448000 9566.16 15766.3 15565.2 40897.6
448500 9577.83 15782.2 15607.8 40967.8
449000 9591.74 15806.2 15639 41036.9
449500 9592.14 15833.7 15648.4 41074.2
450000 9604.92 15858.8 15672 41135.7
450500 9624.68 15880.8 15704.9 41210.4
451000 9640.85 15915.8 15752.1 41308.8
451500 9653.45 15923.5 15759.9 41336.9
452000 9673.95 15958.1 15760.3 41392.3
452500 9674.12 15980.9 15776.9 41431.9
453000 9676.94 16011.8 15793.7 41482.5
453500 9692.88 16030.9 15808.5 41532.3
454000 9697.46 16055.5 15840.3 41593.2
454500 9709.47 16079 15864.5 41653
455000 9720.49 16106.5 15900.4 41727.4
455500 9729.67 16129.3 15928.4 41787.3
456000 9759.35 16133.5 15954.8 41847.7
456500 9776.74 16149.8 15986.9 41913.4
457000 9784.42 16164.6 16040.4 41989.3
457500 9780.63 16184.1 16070.8 42035.5
458000 9791.97 16179.8 16079.4 42051.2
458500 9809.96 16194.2 16117.9 42122
459000 9819.94 16206.9 16155.1 42181.9
459500 9838.25 16219.4 16187.8 42245.5
460000 9857.1 16261.3 16209.6 42328
460500 9874.47 16280.2 16220.3 42375
461000 9884.04 16278.2 16231.8 42394
461500 9898.82 16275.2 16229.2 42403.3
462000 9906.88 16269.6 16246.7 42423.2
462500 9915.03 16271.3 16261.5 42447.8
463000 9916.2 16280.4 16261 42457.6
463500 9910.93 16287.9 16259 42457.8
464000 9907.55 16280.2 16269 42456.7
464500 9902.21 16272.6 16263.5 42438.4
465000 9896.22 16272.7 16257.9 42426.8
465500 9905.64 16275.9 16284.9 42466.4
466000 9928.86 16279.2 16328.8 42536.9
466500 9937.74 16291.8 16360.5 42590.1
467000 9957.49 16290.6 16388.6 42636.6
467500 9981.82 16290.2 16390.7 42662.7
468000 9987.2 16309 16388.9 42685.2
468500 10001.8 16334.6 16413.2 42749.5
469000 10005.5 16342.8 16449.3 42797.5
469500 10030.6 16358.7 16495.9 42885.2
470000 10050.6 16390.1 16550.9 42991.5
470500 10071.2 16412.4 16602.2 43085.8
471000 10098 16424.5 16630.7 43153.2
471500 10115.6 16452.2 16652.1 43220
472000 10125.3 16486.5 16676.5 43288.3
472500 10133.8 16510.1 16700.4 43344.4
473000 10150.3 16522.5 16725.3 43398.1
473500 10174.8 16530.2 16751.4 43456.4
474000 10194.5 16565.5 16776.9 43536.9
474500 10212.7 16578.5 16807 43598.2
475000 10226.8 16588.3 16830.2 43645.3
475500 10256.3 16593 16832.5 43681.8
476000 10271.4 16615.4 16839.8 43726.5
476500 10296.4 16634.8 16849.4 43780.6
477000 10322.4 16664.1 16874.1 43860.6
477500 10336.6 16674 16923.2 43933.7
478000 10350.4 16690.6 16945.9 43986.9
478500 10352.2 16708.5 16981.1 44041.8
479000 10367.9 16691.8 17010.5 44070.2
479500 10382.6 16690 17036.9 44109.5
480000 10398.6 16714.3 17061.5 44174.4
480500 10422.3 16733.8 17075.1 44231.1
481000 10436.9 16752 17085 44273.8
481500 10462.1 16783.5 17110.8 44356.4
482000 10479.9 16801.6 17136.8 44418.3
482500 10490 16795.2 17157.2 44442.3
483000 10507 16795.9 17168.5 44471.5
483500 10527.6 16814.8 17175.1 44517.5
484000 10534.2 16843.4 17176.3 44553.9
484500 10561.5 16853.7 17174.7 44589.9
485000 10572.3 16856.8 17178.6 44607.7
485500 10580.8 16854.4 17201.1 44636.3
486000 10583.5 16858.5 17231 44673
486500 10581.9 16859.6 17253.2 44694.8
487000 10576.1 16866.8 17271.5 44714.4
487500 10563.9 16886.3 17282 44732.2
488000 10555.1 16903 17328.4 44786.5
488500 10563.2 16939.7 17380.8 44883.7
489000 10570.7 16977.5 17418.3 44966.5
489500 10580.8 17005.4 17441.3 45027.4
490000 10593.3 17010.7 17465.3 45069.3
490500 10601.8 17010.9 17496 45108.7
491000 10610.7 17015.3 17511.4 45137.4
491500 10612.3 17041 17529.7 45183
492000 10631.2 17069.7 17547.9 45248.7
492500 10658.3 17080.2 17555.8 45294.2
493000 10694.9 17102.1 17582.4 45379.4
493500 10731 17120.2 17602.4 45453.6
494000 10750.1 17137.5 17621.5 45509.1
494500 10760.9 17147.1 17647.5 45555.5
495000 10765.7 17166.8 17669.5 45601.9
495500 10773 17161 17685.1 45619
496000 10778.4 17142.8 17691 45612.2
496500 10793.4 17139.7 17730.3 45663.4
497000 10812.5 17148.3 17760.4 45721.2
497500 10817.5 17156.6 17779 45753.2
498000 10822.9 17179.6 17796.6 45799.1
498500 10841.5 17214.8 17802.4 45858.7
499000 10842.3 17249 17822.9 45914.1
499500 10834 17273.5 17854.6 45962
500000 10843.5 17283.1 17876.2 46002.8
500500 10847.6 17287.2 17894.5 46029.4
501000 10865.9 17295.3 17915.8 46077
501500 10878.3 17298.2 17952.2 46128.7
502000 10878 17286.7 17972.2 46137
502500 10870.2 17283.7 18003.6 46157.5
503000 10870 17276.2 18039 46185.2
503500 10865.4 17277.6 18067.1 46210.1
504000 10864.8 17294.6 18073.9 46233.4
504500 10852.4 17308.2 18076.2 46236.8
505000 10853.7 17323.6 18082.7 46260
505500 10846.5 17331.4 18075.6 46253.5
506000 10839.7 17348.4 18063.4 46251.5
506500 10847.5 17379 18047.9 46274.4
507000 10869.3 17407.8 18052.1 46329.2
507500 10892.5 17425.5 18069.7 46387.7
508000 10893.1 17451.4 18097.2 46441.7
508500 10893.5 17462.3 18097.6 46453.4
509000 10901.7 17486.8 18105.5 46494
509500 10907.4 17506.4 18113.2 46527
510000 10907.9 17526.8 18135.5 46570.1
510500 10911.1 17548.3 18162.6 46622
511000 10924.3 17576 18181.7 46682.1
511500 10930.7 17579.5 18194.1 46704.3
512000 10922.8 17577.9 18209 46709.7
512500 10909.3 17556.2 18216.8 46682.3
513000 10914.7 17559.6 18229.5 46703.7
513500 10909.3 17567.5 18255.4 46732.2
514000 10911.1 17578.7 18282.9 46772.7
514500 10911.7 17582.3 18295.8 46789.8
515000 10904.3 17571.7 18318 46794
515500 10902.3 17575.7 18352.8 46830.9
516000 10907.7 17591.4 18383.6 46882.6
516500 10908.3 17589.8 18409.8 46907.9
517000 10912.3 17601.7 18430.9 46944.8
517500 10928 17612.9 18453.7 46994.6
518000 10932.7 17613.1 18476.3 47022
518500 10955.3 17617.7 18508.5 47081.5
519000 10970.1 17611.7 18539.1 47120.8
519500 10985 17618.5 18583.7 47187.2
520000 10993.4 17608 18598.5 47199.9
520500 11016.7 17612.4 18604.2 47233.3
521000 11033.8 17627.3 18605.4 47266.5
521500 11047.8 17657 18619.4 47324.1
522000 11071.4 17676.3 18656.4 47404
522500 11088.6 17707.2 18684.1 47479.8
523000 11097 17746.2 18724.6 47567.8
523500 11109.2 17785.2 18745.3 47639.7
524000 11112.1 17827.8 18759.4 47699.3
524500 11134.7 17858.8 18773.7 47767.2
525000 11150.5 17869.5 18786 47806.1
525500 11174.8 17865.4 18816.8 47857.1
526000 11202.4 17883.8 18832.5 47918.7
526500 11194.1 17905.3 18870.7 47970
527000 11199.5 17929.1 18905.3 48033.9
527500 11216.5 17970.2 18935.8 48122.5
528000 11219.4 18020.8 18963.7 48203.9
528500 11246.1 18050.1 18981.3 48277.6
529000 11259.1 18069.8 19003.2 48332.1
529500 11279.1 18081 19029.2 48389.4
530000 11292.5 18105.2 19046 48443.7
530500 11307.7 18127.9 19050.5 48486.2
531000 11325.3 18181.3 19062.9 48569.5
531500 11351.4 18219.1 19070.4 48640.9
532000 11377.3 18255.6 19081.3 48714.2
532500 11401.2 18266 19094.4 48761.5
533000 11403.6 18272.2 19119.6 48795.5
533500 11398.9 18273.2 19134.3 48806.3
534000 11404.5 18273.4 19128.5 48806.4
534500 11406.5 18275.1 19148.9 48830.6
535000 11422.1 18295.8 19150.6 48868.6
535500 11441.5 18301.6 19162.9 48906
536000 11456.5 18335.6 19179.3 48971.4
536500 11479 18362.1 19189.3 49030.4
537000 11500 18370.3 19200.8 49071.2
537500 11499 18365.8 19206.5 49071.3
538000 11488.4 18371.6 19213.1 49073.1
538500 11496.5 18372.1 19227.8 49096.4
539000 11519 18359.3 19245.1 49123.4
539500 11539.6 18366.6 19276.4 49182.6
540000 11545.7 18372 19307.7 49225.4
540500 11568.7 18400.8 19320.5 49290
541000 11569.3 18427.2 19315.7 49312.2
541500 11580.2 18447.6 19346.9 49374.7
542000 11596.2 18462.4 19375.6 49434.3
542500 11607.5 18451 19411.1 49469.6
543000 11621.5 18442.2 19454.7 49518.4
543500 11634.4 18427 19501 49562.4
544000 11648.9 18433.1 19544 49626
544500 11668.8 18423.8 19558.1 49650.8
545000 11671.5 18419.5 19577.6 49668.6
545500 11682.3 18432.7 19605.7 49720.8
546000 11705.2 18430.8 19634.3 49770.3
546500 11715.3 18421.7 19654.2 49791.2
547000 11724.8 18419.3 19691.8 49835.8
547500 11741.3 18431.5 19715.7 49888.4
548000 11769 18465.2 19753.9 49988.2
548500 11785.2 18503.6 19769.3 50058.1
549000 11800.1 18510.5 19793.7 50104.2
549500 11823.7 18527.9 19810.1 50161.6
550000 11840.5 18536.1 19839.9 50216.5
550500 11857.1 18538.6 19885.5 50281.3
551000 11874.4 18545.6 19928.5 50348.5
551500 11879.8 18579.6 19949.6 50409.1
552000 11890.5 18614.7 19985.7 50491
552500 11911.5 18641 20006.8 50559.4
553000 11931.2 18664.1 20041.2 50636.5
553500 11922.3 18690.2 20061.2 50673.6
554000 11918.1 18695.4 20097.9 50711.4
554500 11926.5 18696.3 20133.9 50756.8
555000 11941.5 18701.3 20170.4 50813.2
555500 11938.2 18702.2 20212.9 50853.3
556000 11929.3 18692.3 20236.7 50858.2
556500 11933 18696.2 20269 50898.1
557000 11941.8 18707 20287.2 50936
557500 11957.9 18716.4 20308.4 50982.7
558000 11968.6 18740.4 20336 51045
558500 11980 18782.1 20354.1 51116.2
559000 12010.5 18817.1 20350.6 51178.2
559500 12026.2 18824 20329 51179.3
560000 12028.7 18844.5 20338.3 51211.5
560500 12031.6 18861.3 20332.3 51225.1
561000 12040.5 18879.4 20333.8 51253.7
561500 12039.6 18892 20356.7 51288.3
562000 12053.7 18899 20360.6 51313.3
562500 12061.8 18913.2 20359.8 51334.8
563000 12067.3 18908.3 20356.5 51332.1
563500 12075.2 18920.8 20379.6 51375.5
564000 12090.1 18949.5 20404.3 51443.9
564500 12113.8 18978.4 20441.2 51533.5
565000 12130.2 19004.6 20470.1 51604.9
565500 12152.9 19006 20520 51678.8
566000 12196.9 19018.9 20574.4 51790.2
566500 12214.3 19029.9 20619 51863.2
567000 12226.4 19037.6 20638.9 51902.9
567500 12227.4 19043.1 20638.7 51909.2
568000 12216.7 19073.7 20631.1 51921.4
568500 12224 19107.5 20644.1 51975.6
569000 12223.6 19150.3 20658.4 52032.4
569500 12214.5 19197.2 20665.4 52077.1
570000 12225.2 19233.5 20672.3 52131.1
570500 12239.8 19264.9 20678.7 52183.4
571000 12241.8 19284.7 20704.8 52231.2
571500 12248.5 19297.2 20735.5 52281.2
572000 12255.8 19344.7 20762.8 52363.2
572500 12269.5 19382.9 20802.5 52455
573000 12281.2 19416.1 20843.5 52540.9
573500 12300.2 19433.2 20880.1 52613.5
574000 12299.4 19449.2 20922.7 52671.3
574500 12295.8 19449.2 20963.4 52708.4
575000 12293.3 19466.4 20986 52745.8
575500 12308.7 19467.6 20989 52765.4
576000 12329.8 19485.3 21006.9 52822.1
576500 12329.6 19497 21059.2 52885.9
577000 12331.1 19489.4 21094.8 52915.3
577500 12345.8 19500.9 21126.4 52973
578000 12354.8 19525.5 21159.9 53040.3
578500 12362.1 19537.4 21191.3 53090.8
579000 12373.3 19541.1 21235 53149.4
579500 12384.6 19537.8 21275.3 53197.8
580000 12386.9 19530.9 21307.8 53225.5
580500 12401.3 19543 21334.8 53279.1
581000 12401.8 19561.5 21360.4 53323.7
581500 12421.1 19594.5 21402.5 53418.2
582000 12438.2 19629.4 21421.3 53488.9
582500 12446.5 19667.8 21435.1 53549.4
583000 12460.1 19701.3 21473.1 53634.5
583500 12483.9 19734.2 21520.6 53738.7
584000 12498 19779.7 21568 53845.7
584500 12501.1 19816.8 21579.3 53897.1
585000 12518.9 19849.1 21605.3 53973.4
585500 12540.2 19851 21615.3 54006.6
586000 12565.9 19869.7 21619.3 54054.9
586500 12580.8 19875.9 21618.1 54074.8
587000 12589.2 19898.3 21641.6 54129.1
587500 12602 19919.9 21638.5 54160.4
588000 12617.7 19944.2 21635.3 54197.2
588500 12643.7 19984 21628.5 54256.2
589000 12669.1 20028.9 21617.3 54315.4
589500 12677.3 20048.1 21603.2 54328.6
590000 12692 20086.5 21613.2 54391.6
590500 12702.3 20115.3 21633.3 54450.9
591000 12710.2 20141.2 21660.9 54512.3
591500 12725 20147.5 21681.2 54553.7
592000 12720.1 20153.5 21716.6 54590.2
592500 12732.7 20181.5 21735.5 54649.6
593000 12757.7 20215.8 21752.1 54725.5
593500 12768.6 20229.7 21775.6 54773.8
594000 12782.3 20231.2 21806 54819.5
594500 12797.4 20223.5 21850.5 54871.5
595000 12802.1 20215.6 21890.3 54908
595500 12823.3 20221.3 21912.2 54956.8
596000 12838.7 20230.3 21934.1 55003.1
596500 12872.3 20248.3 21947.9 55068.5
597000 12890 20253.8 21984.8 55128.6
597500 12883 20274.9 22031.1 55189
598000 12905.7 20299.3 22047 55252
598500 12928.9 20320.4 22063 55312.3
599000 12940.3 20342.6 22102.4 55385.3
599500 12938.9 20367.6 22129.9 55436.4
600000 12937.5 20396.4 22144.4 55478.2
600500 12940.3 20398.1 22150.3 55488.6
601000 12935.7 20419.5 22154.1 55509.3
601500 12948.4 20452 22180.2 55580.6
602000 12971.1 20460.2 22200.3 55631.6
602500 12994.6 20484.4 22214.3 55693.3
603000 12999.3 20519.1 22239.2 55757.7
603500 12990 20541.6 22275.5 55807.1
604000 12975.4 20565.2 22293.5 55834.1
604500 12971.1 20574.4 22317.9 55863.4
605000 12956.8 20578.7 22337.8 55873.3
605500 12968.2 20596.4 22374.7 55939.3
606000 12985.5 20609.1 22406.1 56000.6
606500 12980 20631.2 22439.8 56051
607000 12994.9 20641.3 22473.8 56109.9
607500 13008.4 20652.2 22462.2 56122.9
608000 13012.6 20665.9 22465.4 56143.8
608500 13020.2 20698.8 22449.9 56168.9
609000 13022 20689.9 22463.3 56175.2
609500 13022.6 20715 22482 56219.6
610000 13029.3 20756.2 22492.8 56278.3
610500 13027.9 20782.2 22491.5 56301.6
611000 13048.8 20792.4 22496.9 56338
611500 13054.9 20828.4 22517.2 56400.5
612000 13078.9 20863.2 22539.1 56481.2
612500 13098.8 20879.3 22572.5 56550.6
613000 13118.5 20904.3 22597.4 56620.3
613500 13132.7 20914.3 22648.8 56695.8
614000 13158.3 20933 22689.3 56780.5
614500 13187.8 20947.9 22744.1 56879.8
615000 13202.2 20949.6 22774.1 56926
615500 13220.9 20946.6 22793.2 56960.7
616000 13230.4 20969.3 22803.8 57003.5
616500 13231.6 20982 22811.4 57025
617000 13235.8 20971.5 22825.9 57033.2
617500 13246.5 20981.7 22836.4 57064.6
618000 13245.5 20986.8 22848.5 57080.7
618500 13264.9 20995.6 22871.6 57132.1
619000 13261.3 20996.4 22892.8 57150.5
