# step  MSD_x(Ang2)  MSD_y  MSD_z  MSD_total
# TimeStep c_msd_co2[1] c_msd_co2[2] c_msd_co2[3] c_msd_co2[4]
307000 8128.06 11955.7 12141.2 32224.9
307500 8139.83 11958.3 12181.1 32279.2
308000 8146.67 11970.2 12232.9 32349.8
308500 8165.03 11978.8 12275.2 32419
309000 8189.71 11974.6 12317.5 32481.8
309500 8210.41 11980 12346 32536.3
310000 8218.87 11995.2 12368.3 32582.3
310500 8233.44 12009.9 12388.9 32632.3
311000 8242.5 12027.1 12414.4 32684
311500 8238.17 12056 12409.6 32703.8
312000 8239.59 12073.2 12411.8 32724.6
312500 8246.14 12102.4 12434.8 32783.3
313000 8252.69 12122.5 12456.7 32831.8
313500 8251.47 12151 12470.4 32872.8
314000 8258.61 12189.4 12476.8 32924.8
314500 8267.98 12232.4 12495.8 32996.2
315000 8283.57 12279.8 12517.8 33081.2
315500 8295.43 12308.1 12539.4 33142.9
316000 8307.39 12323.4 12547.4 33178.1
316500 8310.99 12347.9 12556.9 33215.8
317000 8313.61 12360.8 12568.3 33242.6
317500 8318.94 12379.1 12575.6 33273.7
318000 8321.32 12395.1 12596.9 33313.3
318500 8328.65 12408.7 12619.5 33356.9
319000 8337.7 12410.2 12651.5 33399.4
319500 8348.7 12409 12702.5 33460.2
320000 8347.1 12410.8 12718.4 33476.3
320500 8356.07 12422.3 12735.3 33513.7
321000 8369.1 12439.3 12737.2 33545.6
321500 8382.79 12454.6 12738.3 33575.6
322000 8398.36 12471.7 12749.8 33619.9
322500 8414.81 12477.7 12762.2 33654.8
323000 8438.09 12488.4 12776 33702.5
323500 8446.83 12493 12803.5 33743.3
324000 8457.86 12500 12834.3 33792.1
324500 8465.43 12503 12869 33837.4
325000 8486.42 12514.6 12886 33887
325500 8501.62 12509.7 12935.8 33947.2
326000 8526.1 12526.3 12969.1 34021.5
326500 8528.42 12543.9 13004.1 34076.4
327000 8544.09 12564.6 13026.1 34134.8
327500 8555.23 12598.1 13049.1 34202.4
328000 8570.71 12634.8 13077.3 34282.7
328500 8589.66 12674.4 13099 34363.1
329000 8601.27 12698.7 13131.5 34431.6
329500 8615.23 12718.8 13168.4 34502.5
330000 8648.36 12734.9 13208.7 34591.9
330500 8660.49 12752.9 13249.1 34662.5
331000 8676.99 12763.7 13264.8 34705.5
331500 8702.94 12776 13285.3 34764.3
332000 8732.71 12789.2 13313.8 34835.7
332500 8744.77 12800.9 13333.7 34879.4
333000 8749.45 12798.1 13364.7 34912.3
333500 8751.26 12801.7 13379.9 34932.8
334000 8767.2 12809.2 13410.3 34986.7
334500 8783.49 12821.4 13429.5 35034.4
335000 8801.53 12841 13445.6 35088.2
335500 8813.17 12846.4 13468.2 35127.8
336000 8807.83 12868.4 13501.9 35178.1
336500 8809.87 12893.9 13538.7 35242.5
337000 8819.46 12915.3 13549.8 35284.6
337500 8831.31 12945.4 13570.6 35347.3
338000 8836.55 12967.7 13616.6 35420.9
338500 8859.63 12990.1 13637.6 35487.3
339000 8871.51 13011.6 13661.1 35544.2
339500 8878.77 13039.7 13689.1 35607.5
340000 8886.85 13060.8 13732.1 35679.7
340500 8896.88 13072.3 13765.4 35734.6
341000 8909.98 13095.3 13787.7 35792.9
341500 8921.53 13112.5 13816.1 35850.1
342000 8929.73 13110.1 13839 35878.8
342500 8934.07 13126.1 13858.8 35918.9
343000 8944.21 13165.4 13871.2 35980.8
343500 8950.53 13193.4 13894.5 36038.4
344000 8959 13233.7 13920.6 36113.3
344500 8970.07 13265.8 13943 36178.9
345000 8993.9 13287 13978.4 36259.3
345500 9015.16 13327.5 13996.5 36339.1
346000 9019.9 13355.2 13999.1 36374.1
346500 9011.62 13362.5 14007.7 36381.8
347000 9008.88 13366.5 14034 36409.4
347500 9005.9 13409.8 14049 36464.7
348000 8996.56 13471.4 14075.1 36543
348500 8995.79 13509.6 14095.5 36600.9
349000 8998.4 13549.6 14120.6 36668.6
349500 8996.04 13567.2 14132 36695.3
350000 9001.93 13584.3 14157 36743.3
350500 9017.59 13602.6 14172 36792.2
351000 9037.52 13615.9 14208.9 36862.3
351500 9058.03 13624.2 14229.7 36911.9
352000 9056.9 13638.5 14250.5 36945.9
352500 9038.75 13657.7 14286.2 36982.7
353000 9038.17 13665.8 14319 37023
353500 9022.15 13655.4 14329.1 37006.6
354000 9013.31 13655.1 14339.4 37007.8
354500 9005.14 13651.6 14340.8 36997.5
355000 8994.76 13661.6 14354 37010.4
355500 9002.6 13696.6 14375.5 37074.7
356000 9011.01 13723 14387 37121.1
356500 9029.02 13768.6 14403.8 37201.5
357000 9043.92 13802.5 14430.8 37277.2
357500 9067.5 13821.4 14454.8 37343.7
358000 9085.27 13842.3 14465.9 37393.4
358500 9106.09 13877.4 14489.2 37472.6
359000 9119.73 13899.9 14501.6 37521.2
359500 9109.99 13925.5 14526.1 37561.6
360000 9121.42 13936.1 14543.4 37600.9
360500 9120.31 13955.4 14552.8 37628.5
361000 9114.4 13962.4 14559.5 37636.3
361500 9125.48 13973.1 14569.5 37668
362000 9136.92 13960.3 14590.4 37687.7
362500 9162.15 13959.7 14613.7 37735.6
363000 9187.28 13952.4 14649.6 37789.3
363500 9207.67 13953.1 14668.3 37829.1
364000 9227.78 13965.1 14713.5 37906.3
364500 9249.96 13982.1 14751.8 37983.9
365000 9260.7 14000.5 14782.2 38043.4
365500 9267.29 14020.3 14810 38097.5
366000 9275.31 14030.4 14852.8 38158.5
366500 9285.1 14041.5 14874.4 38200.9
367000 9300.54 14079.6 14913.3 38293.4
367500 9309.28 14119 14933.3 38361.6
368000 9322.16 14134.7 14940.9 38397.7
368500 9325.47 14164.4 14957.7 38447.6
369000 9329.93 14193.2 14979.6 38502.7
369500 9348.05 14196.7 14986.4 38531.1
370000 9363.04 14216.2 15018.4 38597.7
370500 9382.21 14228.9 15055.4 38666.6
371000 9377.36 14230 15080.6 38687.9
371500 9368.62 14248.7 15101.1 38718.4
372000 9363.46 14275.5 15123.3 38762.2
372500 9369.07 14307.7 15118.7 38795.4
373000 9382.11 14322.4 15121 38825.5
373500 9399.82 14356.9 15137.3 38894
374000 9400.13 14380.6 15150.8 38931.5
374500 9410.44 14399.6 15174.1 38984.1
375000 9433.9 14420.8 15203.8 39058.5
375500 9450.31 14423.9 15228.7 39102.9
376000 9459.82 14405.6 15267.5 39132.9
376500 9455.3 14407.7 15302.2 39165.2
377000 9464.94 14442.1 15339.8 39246.9
377500 9458.42 14475 15370.4 39303.8
378000 9459.94 14496.4 15400.7 39357
378500 9473.29 14528 15426.5 39427.8
379000 9480.3 14553.7 15433.4 39467.4
379500 9495.1 14586.6 15458.2 39539.8
380000 9510.62 14603.6 15492.9 39607.1
380500 9542.56 14627.4 15523.3 39693.3
381000 9569.41 14671.4 15558.5 39799.2
381500 9599.1 14712.7 15589.3 39901.1
382000 9615.29 14756.2 15599.2 39970.6
382500 9620.31 14790.7 15629.4 40040.4
383000 9629.5 14826.6 15657.6 40113.7
383500 9652.45 14848.7 15675 40176.2
384000 9669.52 14889.2 15701.2 40259.9
384500 9679.54 14910.6 15701.3 40291.4
385000 9682.7 14928.1 15699 40309.7
385500 9692.28 14948.4 15702.6 40343.3
386000 9695.07 14985.9 15709.2 40390.2
386500 9702.28 15013.5 15717.2 40433
387000 9712.73 15018.3 15737.4 40468.4
387500 9729.4 15030 15753.8 40513.2
388000 9754.13 15046.6 15785.2 40585.9
388500 9772.24 15067.1 15801.7 40641
389000 9778.54 15065 15823.9 40667.5
389500 9779.58 15082.7 15846.5 40708.8
390000 9792.29 15096 15860.5 40748.8
390500 9813.6 15099.6 15876.6 40789.7
391000 9826.92 15122 15886.9 40835.8
391500 9837.51 15132.4 15885.5 40855.4
392000 9834 15141.8 15903.9 40879.7
392500 9841.1 15131.2 15933.5 40905.8
393000 9847.99 15156.6 15949 40953.6
393500 9852.35 15163.5 15976.1 40991.9
394000 9860.96 15176.9 15994.7 41032.5
394500 9864.18 15180.3 16025.5 41070
395000 9868.19 15189.4 16067 41124.6
395500 9868.18 15182.5 16088.1 41138.7
396000 9865.75 15199.3 16117.7 41182.8
396500 9863.83 15204.8 16156.9 41225.5
397000 9874.66 15213.4 16196.5 41284.6
397500 9876.68 15219.3 16245.4 41341.4
398000 9896.51 15223 16277.2 41396.7
398500 9917.57 15244.7 16318.6 41480.8
399000 9940.31 15257.7 16364 41562
399500 9954.54 15273.9 16406.9 41635.3
400000 9977.46 15287.4 16440.6 41705.4
400500 9990.06 15295.4 16487.8 41773.2
401000 10011.3 15319.3 16525 41855.6
401500 10018.9 15328.8 16533.4 41881
402000 10032.2 15327.9 16531.1 41891.2
402500 10032.3 15353.2 16548 41933.6
403000 10035.7 15379.4 16557.5 41972.6
403500 10047.9 15421.5 16568.4 42037.7
404000 10056.2 15456.9 16558.9 42072.1
404500 10072.5 15485 16546.5 42104.1
405000 10106 15518.9 16548.8 42173.7
405500 10126 15542.3 16544.4 42212.7
406000 10138.2 15565.7 16556.2 42260.1
406500 10160.2 15591.9 16576 42328.1
407000 10190.6 15618 16583.8 42392.4
407500 10217.8 15644.6 16619.3 42481.7
408000 10238.9 15651.7 16660.3 42550.9
408500 10242.5 15669.7 16694.5 42606.6
409000 10242.4 15688.8 16725.8 42657
409500 10243 15726.6 16756.3 42725.9
410000 10251.5 15745.2 16765.3 42761.9
410500 10257.4 15771.7 16780.8 42809.8
411000 10266.9 15778.1 16783.7 42828.7
411500 10282.7 15808.1 16806.8 42897.7
412000 10303.6 15826.9 16836.1 42966.7
412500 10320 15843 16859.5 43022.6
413000 10334.7 15862 16883.6 43080.3
413500 10345.1 15883.7 16917.3 43146.1
414000 10354.7 15881.7 16955.9 43192.4
414500 10364.9 15880.8 16985.4 43231.2
415000 10382.3 15885 17015.3 43282.6
415500 10385.3 15875.1 17023.2 43283.6
416000 10394.3 15885.6 17038.4 43318.4
416500 10396.3 15907.2 17063.2 43366.7
417000 10415.3 15924.9 17093.1 43433.3
417500 10422.5 15954.2 17137.3 43514
418000 10422.9 15967.5 17177.6 43568
418500 10421.4 15973.9 17218.1 43613.4
419000 10429.3 15986.8 17246 43662
419500 10436.9 16015.1 17282.1 43734.1
420000 10445.1 16046.1 17298.7 43789.9
420500 10461.9 16056.2 17303.1 43821.2
421000 10479.1 16085.4 17288.3 43852.7
421500 10485.5 16121.1 17280.9 43887.5
422000 10498.8 16151.4 17281.8 43932
422500 10504.4 16167.4 17293.5 43965.3
423000 10509.8 16180.4 17305.4 43995.6
423500 10523.6 16187.1 17324.6 44035.3
424000 10546.7 16198.9 17333.1 44078.8
424500 10566.5 16224.5 17321 44112
425000 10567.5 16225.4 17316.3 44109.2
425500 10578.5 16223.4 17314.3 44116.3
426000 10596.7 16237.7 17334.6 44168.9
426500 10606.5 16242 17347 44195.5
427000 10618 16253.1 17373.2 44244.3
427500 10617 16285.1 17400.8 44302.9
428000 10622.4 16332.3 17406.5 44361.1
428500 10643.5 16353.3 17408.1 44404.8
429000 10652.4 16367.6 17404.2 44424.2
429500 10682.2 16373.3 17410.7 44466.3
430000 10691.9 16409.6 17417.8 44519.3
430500 10708.5 16449.1 17421.8 44579.5
431000 10734.3 16471.6 17423 44628.9
431500 10745.6 16492.8 17424.8 44663.2
432000 10754.6 16517.2 17436.8 44708.6
432500 10766.6 16557.7 17463.3 44787.6
433000 10778.6 16588.8 17475.9 44843.2
433500 10798.6 16597 17486.2 44881.8
434000 10789.6 16617.5 17506.7 44913.8
434500 10800.6 16626.5 17540.2 44967.3
435000 10817.7 16649.5 17557 45024.2
435500 10829.6 16667.6 17585.8 45083
436000 10850.8 16675.8 17598.9 45125.4
436500 10865.8 16681.1 17611.1 45158
437000 10876.2 16703.6 17632.9 45212.7
437500 10889 16744.8 17657.8 45291.7
438000 10898.6 16773.7 17673.4 45345.7
438500 10895.9 16806.7 17683.9 45386.5
439000 10895.2 16831.9 17694.1 45421.2
439500 10890.1 16864 17709.4 45463.6
440000 10879.4 16897.8 17728.1 45505.3
440500 10882 16951.9 17746.7 45580.6
441000 10887.5 16992 17756.1 45635.6
441500 10882.5 17011.7 17768.5 45662.7
442000 10882.2 17035.3 17771.6 45689.2
442500 10896.9 17057.5 17777.2 45731.6
443000 10913.6 17065.6 17796 45775.2
443500 10931.2 17063.1 17810.3 45804.6
444000 10954.9 17082.3 17806 45843.1
444500 10965.3 17107.4 17811.1 45883.7
445000 10957.7 17131.6 17829 45918.3
445500 10979.4 17178.8 17869.5 46027.7
446000 11005.3 17211.7 17899.8 46116.7
446500 11034.8 17249.8 17905.7 46190.3
447000 11048.2 17273 17916.8 46238
447500 11077.4 17276.9 17928.2 46282.5
448000 11078.4 17302.1 17945.1 46325.5
448500 11075.9 17306.3 17940.4 46322.7
449000 11073.7 17297.7 17945.6 46317
449500 11071.6 17281.5 17959.9 46312.9
450000 11075.5 17262.8 17976.6 46314.9
450500 11076.4 17257.7 17987.7 46321.8
451000 11103.3 17291.6 18011.2 46406.1
451500 11127.4 17326.5 18042.4 46496.3
452000 11152.2 17351.6 18074.7 46578.5
452500 11157.5 17375.8 18105.4 46638.8
453000 11166.7 17383.8 18140.4 46690.9
453500 11172.1 17399 18166.9 46737.9
454000 11178.4 17416.5 18193 46787.9
454500 11187.7 17425.4 18209.2 46822.3
455000 11197.1 17421.5 18212.8 46831.5
455500 11212.6 17426.6 18215 46854.1
456000 11234.6 17446.5 18236.5 46917.6
456500 11253.1 17463.9 18238.2 46955.2
457000 11277 17478.3 18261.2 47016.5
457500 11306.6 17520.9 18265.1 47092.6
458000 11321.7 17550.2 18260.7 47132.6
458500 11325.1 17586 18258.1 47169.2
459000 11330.2 17619.8 18251.2 47201.2
459500 11332.8 17644.7 18259.6 47237.2
460000 11340.9 17683 18259.5 47283.3
460500 11359.8 17722.2 18284.2 47366.3
461000 11380.7 17743.1 18308.2 47432.1
461500 11408.2 17742.1 18311.2 47461.5
462000 11430.1 17722 18357.4 47509.5
462500 11443.4 17706.7 18401 47551.2
463000 11455.2 17728.9 18405.1 47589.2
463500 11455.3 17744.1 18435.7 47635.1
464000 11460.3 17777 18443.9 47681.2
464500 11474.3 17797.3 18468.6 47740.2
465000 11492 17806.1 18509.4 47807.4
465500 11512 17826 18539.4 47877.3
466000 11527 17835.1 18582.8 47944.9
466500 11539.6 17821.5 18611.7 47972.8
467000 11541.6 17829.6 18646.6 48017.8
467500 11540.9 17855.4 18689.8 48086.1
468000 11538.1 17868.6 18715.6 48122.3
468500 11572.4 17879.5 18718.6 48170.5
469000 11596.1 17888.7 18735.1 48219.9
469500 11597.4 17882.7 18758.6 48238.7
470000 11619 17881.2 18788.8 48288.9
470500 11638 17881.2 18815 48334.3
471000 11653.1 17902.3 18843.4 48398.8
471500 11655.7 17928.5 18868.6 48452.8
472000 11669.4 17960.5 18871.7 48501.6
472500 11664 17971.5 18873.3 48508.8
473000 11669.3 17971.9 18879.2 48520.4
473500 11670.1 17979 18887.7 48536.8
474000 11681.1 17987.9 18920.2 48589.2
474500 11679.6 17988.7 18934.1 48602.4
475000 11680.3 17978.7 18962.6 48621.6
475500 11684.7 17962.7 18972.6 48620.1
476000 11679.9 17956.8 18982.5 48619.2
476500 11676.7 17954.8 18998.4 48630
477000 11676.7 17976 19029.6 48682.3
477500 11682 18003.2 19044.9 48730.1
478000 11705.4 18017.1 19055.2 48777.7
478500 11715.7 18016.1 19066.9 48798.7
479000 11718.4 18032.5 19068.2 48819
479500 11718.8 18074.7 19069 48862.5
480000 11731.9 18117.5 19071.7 48921.1
480500 11758.5 18158.5 19060 48977
481000 11780.2 18190.8 19059.5 49030.4
481500 11781.9 18213.4 19067.1 49062.4
482000 11811.5 18250.1 19092.9 49154.5
482500 11813.4 18248.8 19108.5 49170.7
483000 11825.3 18255.4 19162.5 49243.2
483500 11849.7 18249.5 19227.4 49326.6
484000 11857.2 18256 19270 49383.2
484500 11878.3 18273 19314.7 49466
485000 11896.2 18290.4 19347 49533.5
485500 11911.2 18324.3 19370 49605.4
486000 11942.5 18376.4 19376.8 49695.7
486500 11980.8 18397.9 19386.2 49765
487000 11996.4 18408.3 19391.1 49795.7
487500 12008.1 18434.8 19409.6 49852.5
488000 12016.7 18472.2 19430.5 49919.4
488500 12021.7 18484.9 19452 49958.6
489000 12021.3 18508.1 19461.5 49990.9
489500 12024.5 18546.3 19492.2 50063
490000 12027.8 18576.6 19520.3 50124.7
490500 12033.2 18603.7 19545.9 50182.8
491000 12046.6 18655.1 19558.4 50260.2
491500 12064.6 18676.9 19557.7 50299.2
492000 12069.7 18721.4 19562.2 50353.3
492500 12090.6 18762.4 19553.8 50406.8
493000 12102.4 18800.9 19540.6 50443.9
493500 12116.3 18835.8 19545.7 50497.7
494000 12133.3 18863 19554.3 50550.5
494500 12160.7 18875.7 19555.7 50592.2
495000 12174.6 18905.2 19569.8 50649.6
495500 12183.4 18935.3 19600.3 50719.1
496000 12188.2 18969.8 19628.7 50786.8
496500 12181.4 19022.1 19653.7 50857.2
497000 12189.3 19054.6 19677.2 50921.1
497500 12197 19082.4 19728.5 51007.9
498000 12202 19111.3 19769.4 51082.7
498500 12203.6 19124.6 19806.8 51135
499000 12196.3 19141.2 19845.2 51182.7
499500 12188.1 19154.5 19877.3 51219.9
500000 12192 19177.2 19915.8 51284.9
500500 12183.6 19237.3 19921 51342
501000 12196.1 19278.8 19923.7 51398.7
501500 12199.6 19317.1 19925.9 51442.6
502000 12219.4 19336.2 19924 51479.7
502500 12227.9 19358.9 19927.9 51514.8
503000 12239 19389.7 19929.6 51558.4
503500 12268.2 19423 19947.3 51638.5
504000 12292.1 19488.3 19970.4 51750.8
504500 12294 19535.8 19987.3 51817.1
505000 12287.3 19575.6 19998.2 51861.1
505500 12297.9 19597.3 20017.2 51912.4
506000 12299.7 19595.4 20018.7 51913.8
506500 12308.8 19607.2 20037.9 51954
507000 12313.9 19640.1 20062.5 52016.5
507500 12336.5 19666.6 20092.5 52095.6
508000 12344.3 19695.5 20133.3 52173.1
508500 12350.4 19746.4 20187.1 52283.9
509000 12362.9 19788.3 20222.7 52374
509500 12370.9 19815 20237.9 52423.8
510000 12391.6 19834.2 20278 52503.8
510500 12407.2 19847 20340.6 52594.7
511000 12423.7 19876.6 20374.9 52675.2
511500 12450.6 19900.1 20373.6 52724.2
512000 12460 19915.8 20390 52765.8
512500 12457.5 19945.2 20390.5 52793.3
513000 12467.8 19959.3 20382.5 52809.6
513500 12498.1 19968 20371.8 52837.9
514000 12517 19976.1 20369.9 52863
514500 12532.1 19965.2 20364.1 52861.4
515000 12552.3 19977.1 20363.1 52892.5
515500 12569.1 20001.7 20366.1 52937
516000 12588 20009.3 20381.3 52978.6
516500 12608 20032.7 20395.9 53036.6
517000 12620.7 20049.8 20381.1 53051.5
517500 12626.1 20073.8 20387.6 53087.5
518000 12647.7 20103 20385.9 53136.6
518500 12667.8 20107.1 20407.1 53182
519000 12685 20119.8 20436.8 53241.5
519500 12688.3 20125.1 20455.7 53269.1
520000 12693.5 20151.7 20483.4 53328.5
520500 12709 20176.9 20487.5 53373.4
521000 12719.8 20219.3 20492.8 53431.9
521500 12739.9 20258.1 20497.6 53495.6
522000 12751.6 20286.9 20513.8 53552.4
522500 12779 20306.5 20565.4 53650.9
523000 12808 20345.6 20590.4 53743.9
523500 12833.5 20390.5 20621.7 53845.7
524000 12848.3 20406.5 20647.9 53902.7
524500 12863.6 20421.1 20675 53959.7
525000 12885.7 20442 20697.6 54025.2
525500 12912.7 20448.4 20735.5 54096.7
526000 12931.1 20453.9 20756.4 54141.4
526500 12952.5 20453.9 20770.1 54176.5
527000 12969.7 20462 20792.7 54224.4
527500 12988.9 20470.9 20800 54259.8
528000 12996 20466.5 20816.3 54278.7
528500 13015.9 20449.4 20827.9 54293.2
529000 13036.5 20455.6 20850.8 54342.9
529500 13036.3 20452 20891.9 54380.2
530000 13040.9 20445.2 20919.2 54405.3
530500 13055.2 20448.9 20926.5 54430.6
531000 13050.4 20462.4 20931.1 54443.9
531500 13057.3 20471.6 20952.6 54481.4
532000 13066.7 20471.5 20961.7 54499.9
532500 13069.9 20477.2 20986.8 54533.9
533000 13060.3 20481.4 20987.4 54529.2
533500 13052.5 20490.6 20991.6 54534.7
534000 13051.1 20500.8 21014 54565.9
534500 13066.8 20510.7 21047.5 54625
535000 13078.5 20537.7 21051 54667.3
535500 13089.3 20549.7 21053.8 54692.8
536000 13110.7 20558.8 21049.8 54719.2
536500 13138.3 20574 21058 54770.3
537000 13169.2 20581.5 21071.7 54822.5
537500 13177.9 20582.1 21101.5 54861.5
538000 13200 20603.4 21122.9 54926.3
538500 13202.5 20630.2 21148.3 54981
539000 13220.2 20659.8 21170.6 55050.6
539500 13245.4 20678.3 21181.2 55104.8
540000 13271.3 20704.2 21190.1 55165.5
540500 13299.2 20710 21197.7 55207
541000 13313.8 20720.2 21217.2 55251.2
541500 13324.4 20752.6 21241.8 55318.8
542000 13326.4 20781.7 21255.7 55363.7
542500 13342.2 20806 21282.7 55430.9
543000 13365.3 20837.9 21342.4 55545.7
543500 13409.5 20857.5 21387.9 55654.9
544000 13458.4 20867.5 21424.5 55750.4
544500 13482.9 20879.9 21470.1 55833
545000 13513.7 20892 21534.9 55940.6
545500 13551.1 20917.7 21584.6 56053.4
546000 13595.9 20919.2 21617.3 56132.4
546500 13634 20947.4 21634.1 56215.5
547000 13649.8 20960.4 21660.5 56270.7
547500 13691.1 20977.1 21694.3 56362.5
548000 13720 21002.8 21691.8 56414.6
548500 13731.9 21050.3 21720 56502.2
549000 13728.9 21075.4 21757.6 56561.9
549500 13732.8 21114.1 21793.6 56640.5
550000 13759.2 21143.2 21825.6 56728
550500 13776.8 21148.9 21866.9 56792.5
551000 13819.4 21151.5 21898.4 56869.2
551500 13864.1 21169 21927.4 56960.6
552000 13877.4 21195.6 21953 57026.1
552500 13891.1 21216 21976 57083.1
553000 13905.2 21232.7 21975.3 57113.2
553500 13926.7 21263.7 21964 57154.4
554000 13944.5 21295.1 21971.9 57211.5
554500 13958.2 21325.2 21979.6 57263
555000 13968.3 21349 21994.5 57311.8
555500 14003.8 21380 22019.2 57403
556000 14007.3 21384.9 22058.6 57450.9
556500 14027.3 21400.3 22108.8 57536.4
557000 14052.2 21409 22122 57583.2
557500 14070.2 21431.2 22135.6 57637.1
558000 14074.6 21427.7 22146.2 57648.5
558500 14094.6 21445.1 22162.3 57702
559000 14103.5 21467.6 22176.4 57747.6
559500 14095 21500.8 22206.7 57802.6
560000 14086.9 21545.8 22232.3 57865.1
560500 14075.8 21598 22239.2 57913
561000 14064.1 21655.6 22243.8 57963.4
561500 14057.7 21694.4 22242.7 57994.9
562000 14048.6 21738.2 22269.6 58056.4
562500 14044.2 21773.3 22272.9 58090.4
563000 14041.1 21819.5 22288.6 58149.2
563500 14032.5 21852.1 22327.2 58211.7
564000 14034.2 21871.8 22374 58280
564500 14025.9 21920.8 22419.1 58365.7
565000 14035.8 21982.6 22447.7 58466.1
565500 14057.8 22012.5 22480.1 58550.4
566000 14059.3 22031.8 22518.1 58609.3
566500 14081.9 22057.1 22540.7 58679.7
567000 14105.3 22061.3 22533.5 58700.1
567500 14125.8 22044.5 22522.8 58693
568000 14132.4 22034.4 22515 58681.8
568500 14154.1 22057.8 22523.5 58735.4
569000 14186.4 22072 22547.1 58805.5
569500 14216.2 22086.5 22578.9 58881.6
570000 14247.2 22109.9 22613.6 58970.7
570500 14267.3 22145.8 22654 59067.2
571000 14286.7 22188.3 22687.5 59162.5
571500 14309.6 22226.8 22688.4 59224.8
572000 14320.1 22241.6 22697.6 59259.4
572500 14327.7 22231.9 22721.2 59280.9
573000 14335.9 22236.3 22740.2 59312.4
573500 14352.3 22245 22757.8 59355
574000 14383.7 22255.3 22780.3 59419.3
574500 14418.4 22258 22803.8 59480.2
575000 14442.8 22265.3 22830.5 59538.6
575500 14452.4 22259.1 22845.7 59557.2
576000 14479.6 22273.1 22870.6 59623.3
576500 14521.4 22286.2 22885.2 59692.7
577000 14537.1 22304 22933.2 59774.3
577500 14550.2 22322.4 22997.7 59870.3
578000 14560.8 22363.7 23072.2 59996.7
578500 14561.1 22394 23126.3 60081.4
579000 14545.8 22411.4 23172.1 60129.3
579500 14550.8 22421.8 23202.5 60175.1
580000 14565.2 22420.1 23237.6 60222.9
580500 14591.9 22431.1 23229.9 60252.9
581000 14613.4 22419.8 23248.2 60281.4
581500 14632.4 22428.3 23251.4 60312.1
582000 14666.8 22449.3 23285.3 60401.4
582500 14700 22487.3 23340 60527.3
583000 14708.5 22542.2 23395.2 60645.8
583500 14721.9 22612.6 23428 60762.5
584000 14758.5 22651.5 23455.5 60865.4
584500 14803.4 22655.2 23514 60972.6
585000 14827.6 22635 23560.4 61022.9
585500 14846.7 22646.5 23577.6 61070.7
586000 14867.4 22652.6 23595.7 61115.7
586500 14874.6 22684.1 23604.3 61163.1
587000 14889 22701.3 23629.9 61220.3
587500 14919.7 22710.7 23646.9 61277.3
588000 14941.2 22719.4 23666.5 61327.1
588500 14949.6 22711.5 23693.1 61354.2
589000 14959.9 22732.3 23728 61420.3
589500 14983 22763.2 23764.6 61510.8
590000 14996.3 22778.8 23784.6 61559.7
590500 15016.4 22776.8 23803.2 61596.4
591000 15045.7 22769.9 23830.3 61645.9
591500 15072.6 22767 23843.1 61682.7
592000 15073.4 22770.8 23843.7 61687.9
592500 15056.9 22782.6 23851.9 61691.4
593000 15062.4 22772.9 23864.3 61699.6
593500 15069.6 22790.4 23884.5 61744.4
594000 15063.4 22803.4 23915.5 61782.3
594500 15057.1 22822.6 23922.3 61802
595000 15033.1 22838.9 23943 61815
595500 15021.7 22857.2 23984.8 61863.8
596000 15009.5 22877.3 24012.7 61899.5
596500 14987.2 22911.2 24038.6 61937
597000 14979.5 22940.5 24056.3 61976.3
597500 14976 22953.4 24078.4 62007.7
598000 14985.1 22955.2 24086.5 62026.8
598500 14977.9 22965.6 24100.9 62044.3
599000 14987.9 22990.1 24122.7 62100.6
599500 14987.9 23011.5 24135.3 62134.7
600000 14999.6 23049.5 24144.2 62193.2
600500 15024.6 23108.7 24155.2 62288.5
601000 15051.9 23173 24189.1 62414
601500 15065 23190.1 24216.9 62472
602000 15075.8 23201.3 24238.9 62516
602500 15081.8 23210.8 24271.4 62564
603000 15092.8 23223.4 24288.7 62604.9
603500 15103.3 23217.7 24328.8 62649.8
604000 15111 23198.6 24363.9 62673.4
604500 15120.4 23180.5 24383.2 62684.1
605000 15141.2 23215.6 24409.3 62766.2
605500 15164.2 23244.4 24426.7 62835.4
606000 15187.8 23282.6 24452 62922.5
606500 15222.1 23323.8 24471.3 63017.2
607000 15252 23340.1 24514 63106.1
607500 15288.2 23369.9 24530.9 63189
608000 15322.5 23398.6 24543 63264.1
608500 15367.6 23419.7 24539.5 63326.7
609000 15386.1 23441.2 24565.3 63392.6
609500 15414.8 23463.9 24603.1 63481.7
610000 15438 23472.7 24637.6 63548.2
610500 15470.9 23483.4 24651.3 63605.6
611000 15485.6 23509 24652 63646.6
611500 15501.5 23514.4 24652 63667.9
612000 15516.1 23529.5 24670 63715.7
612500 15522.9 23539.5 24689.8 63752.2
613000 15525.1 23541.1 24716 63782.2
613500 15531.1 23543.3 24733.8 63808.3
614000 15532.3 23548.9 24734.7 63815.9
614500 15535.9 23583.5 24747.2 63866.6
615000 15531.8 23612.8 24780.1 63924.8
615500 15547.4 23668.4 24815.7 64031.5
616000 15566.4 23714.4 24850.2 64131.1
616500 15593.4 23756.9 24881.6 64231.9
617000 15617 23801.7 24881.2 64299.9
617500 15626.6 23850.7 24876.9 64354.2
618000 15647.6 23872 24886.3 64405.9
618500 15674.7 23881.2 24918.5 64474.4
619000 15704.9 23882.3 24943.3 64530.5
619500 15745.5 23916.7 24978 64640.2
