# step  MSD_x(Ang2)  MSD_y  MSD_z  MSD_total
# TimeStep c_msd_co2[1] c_msd_co2[2] c_msd_co2[3] c_msd_co2[4]
308500 6233.97 9605.76 9832.77 25672.5
309000 6235.08 9624.07 9833.42 25692.6
309500 6235.83 9643.89 9843.95 25723.7
310000 6244.29 9653.52 9842.43 25740.2
310500 6232.27 9660.74 9848.49 25741.5
311000 6237.71 9670.69 9845.56 25754
311500 6247.45 9670.14 9846.41 25764
312000 6246.03 9677.75 9853.04 25776.8
312500 6254.56 9693.14 9868.77 25816.5
313000 6270.75 9703.25 9866.75 25840.7
313500 6279.34 9721.06 9865.43 25865.8
314000 6291.47 9734.89 9882.24 25908.6
314500 6301.62 9742.79 9891.81 25936.2
315000 6313.48 9757.63 9913.84 25984.9
315500 6323.5 9787.55 9936.21 26047.3
316000 6337.86 9807.33 9962.27 26107.5
316500 6361.23 9830.51 9976.29 26168
317000 6376.28 9830.85 9984.46 26191.6
317500 6390.43 9845.07 9998.21 26233.7
318000 6408.79 9853.11 10022 26283.9
318500 6425.72 9870.26 10050 26346
319000 6449.85 9885.72 10061.5 26397
319500 6463.54 9917.96 10062.4 26443.9
320000 6471.76 9948.35 10063.6 26483.7
320500 6494.26 9967.84 10060.8 26522.9
321000 6516.5 9976.44 10076.2 26569.1
321500 6534.18 9984.21 10093.8 26612.2
322000 6556.52 10001.7 10110.4 26668.6
322500 6571.93 10016 10121.6 26709.5
323000 6576 10015.9 10123.9 26715.9
323500 6585.69 10018.5 10134.4 26738.6
324000 6606.94 10024.4 10151.2 26782.5
324500 6635.36 10023.2 10170.1 26828.7
325000 6655.63 10027 10211.7 26894.3
325500 6668.27 10043.6 10246.4 26958.3
326000 6670.1 10057.6 10264.8 26992.5
326500 6662.81 10069.4 10278.2 27010.5
327000 6672.14 10078 10302.3 27052.5
327500 6682.99 10084.4 10333.8 27101.2
328000 6692.44 10091.3 10343.1 27126.8
328500 6702.86 10101.3 10355.7 27159.9
329000 6721.56 10121.6 10370.5 27213.7
329500 6745.22 10136.1 10395.3 27276.6
330000 6767.1 10150.4 10412.6 27330.1
330500 6776.29 10168.2 10439.6 27384.1
331000 6790.4 10184.3 10457.4 27432.1
331500 6795.51 10209.1 10459.7 27464.3
332000 6796.59 10247.4 10472.1 27516.1
332500 6796.68 10271.4 10481.2 27549.2
333000 6802.83 10284.6 10480.2 27567.7
333500 6808.03 10282.6 10485.1 27575.7
334000 6828.9 10282.7 10481.8 27593.4
334500 6858.58 10283 10494.3 27635.9
335000 6878.07 10287.2 10512.4 27677.7
335500 6901.78 10292.7 10517.6 27712.1
336000 6914.95 10289.8 10540 27744.8
336500 6915.9 10296 10556.2 27768.1
337000 6916.52 10302.6 10567.7 27786.8
337500 6926.31 10296.3 10587 27809.7
338000 6937.83 10288.2 10603.6 27829.6
338500 6956.34 10280.2 10619.8 27856.4
339000 6970.41 10280.3 10642.7 27893.5
339500 6987.32 10302.9 10660 27950.2
340000 6999.34 10317.3 10678.6 27995.3
340500 7006.78 10331.5 10693.2 28031.5
341000 7014.66 10336.2 10700.8 28051.6
341500 7023.62 10339.5 10702.4 28065.5
342000 7032.08 10353.5 10706.8 28092.3
342500 7035.65 10373.1 10722.8 28131.5
343000 7041.64 10392.2 10748.4 28182.2
343500 7054.93 10416.9 10763.3 28235.1
344000 7074.61 10446 10782.8 28303.5
344500 7079.78 10463.6 10796 28339.4
345000 7092.15 10467.8 10812.4 28372.3
345500 7097.57 10470.3 10826.9 28394.8
346000 7095.8 10465.3 10843 28404.1
346500 7094.07 10468.3 10868.8 28431.1
347000 7109.04 10476.2 10895.8 28481
347500 7114.81 10485.4 10918.3 28518.5
348000 7130.06 10500.6 10932 28562.7
348500 7145.41 10518.1 10942.7 28606.2
349000 7143.56 10532.8 10957.7 28634.1
349500 7139.2 10549.3 10982.9 28671.4
350000 7146.53 10563.8 11007.3 28717.6
350500 7143.14 10558.8 11027.5 28729.4
351000 7145.05 10563.1 11047.3 28755.5
351500 7156.93 10574.5 11069.7 28801.1
352000 7151.71 10586.2 11080.8 28818.7
352500 7149.05 10602 11085.7 28836.8
353000 7149 10618.3 11091.5 28858.8
353500 7160.8 10643 11092.2 28896
354000 7172.88 10654.3 11097.3 28924.4
354500 7186.45 10663.1 11102.2 28951.7
355000 7188.82 10682.3 11111.7 28982.8
355500 7201.68 10705.9 11124.8 29032.3
356000 7210.25 10733.7 11132.2 29076.1
356500 7226.11 10760.3 11138.2 29124.6
357000 7234.92 10792.4 11141.1 29168.4
357500 7246.25 10815.5 11143.8 29205.5
358000 7252.12 10822.7 11150.8 29225.7
358500 7255.36 10818.6 11152.8 29226.8
359000 7252.03 10830.3 11150.7 29233
359500 7264.67 10841.6 11164 29270.2
360000 7279.1 10857 11180.1 29316.2
360500 7299.28 10854.1 11197.5 29350.9
361000 7311.47 10859.9 11217.3 29388.6
361500 7318.44 10870.5 11230.7 29419.6
362000 7331.86 10893.8 11246.7 29472.3
362500 7350.18 10899.2 11267.4 29516.9
363000 7357.59 10920.6 11277.2 29555.3
363500 7359.11 10929.9 11305.5 29594.6
364000 7374.4 10941.1 11322.6 29638
364500 7384.26 10945.2 11341 29670.4
365000 7398.4 10949.6 11352.2 29700.2
365500 7402.85 10967.3 11355.2 29725.3
366000 7403.81 10996.5 11354.5 29754.8
366500 7396.33 11023.8 11363.9 29784.1
367000 7405.63 11055.2 11371.5 29832.3
367500 7413.97 11065.3 11382.9 29862.2
368000 7408.81 11084.7 11406.1 29899.6
368500 7411.27 11089.9 11436.8 29937.9
369000 7401.85 11096.7 11453.1 29951.7
369500 7408.36 11097.1 11465.9 29971.4
370000 7411.79 11104.7 11469.4 29985.8
370500 7408.14 11104.4 11472.1 29984.7
371000 7400.79 11117.1 11473.7 29991.5
371500 7404.13 11133.1 11483.6 30020.8
372000 7414.34 11152.1 11496.7 30063.1
372500 7416.42 11171.3 11515.7 30103.4
373000 7417.76 11195.3 11540.8 30153.9
373500 7419.97 11209.8 11571.2 30201
374000 7430.29 11211.2 11575.4 30216.9
374500 7429.92 11209.9 11585.7 30225.6
375000 7445.75 11223.3 11598.9 30268
375500 7462.43 11234.5 11613.5 30310.3
376000 7474.95 11235.3 11627.1 30337.4
376500 7490.17 11235.7 11622.6 30348.5
377000 7500.71 11246.5 11640.5 30387.7
377500 7513.85 11250.1 11655.9 30419.8
378000 7545.83 11255.5 11660.6 30462
378500 7575 11259.2 11680 30514.2
379000 7596.77 11278.2 11688.1 30563
379500 7612.94 11294.3 11695 30602.2
380000 7622.77 11317.1 11700.3 30640.2
380500 7635.48 11333.8 11708.7 30678
381000 7647.77 11356.8 11717.7 30722.3
381500 7660.2 11380.2 11729.5 30769.8
382000 7671.33 11394.7 11744.9 30810.9
382500 7683.14 11414.5 11760.8 30858.5
383000 7693.58 11446.2 11788.9 30928.7
383500 7697.94 11481.1 11807.9 30986.9
384000 7714.33 11509.8 11795.5 31019.6
384500 7721.32 11542.3 11808.4 31072.1
385000 7730.06 11565.8 11818.1 31113.9
385500 7731.9 11588 11837 31156.9
386000 7727.69 11604.4 11853.9 31186
386500 7734.09 11626.6 11866.9 31227.6
387000 7725.63 11654.8 11891.8 31272.2
387500 7730.33 11688.8 11912.9 31332
388000 7738.66 11716 11923 31377.7
388500 7736.77 11748.9 11939.7 31425.4
389000 7748.63 11783.5 11969 31501.2
389500 7760.01 11787.1 11996 31543.2
390000 7772.76 11794 12010.3 31577.1
390500 7783.09 11796.2 12035.4 31614.7
391000 7801.35 11807.8 12048.5 31657.7
391500 7817.78 11824.2 12063.9 31705.9
392000 7832.18 11843.5 12079.8 31755.5
392500 7843.45 11852.6 12092.4 31788.5
393000 7846.63 11857.7 12105.2 31809.5
393500 7854.29 11870.3 12118.8 31843.3
394000 7862.65 11884.6 12148 31895.2
394500 7863.2 11909.4 12172.5 31945.1
395000 7871.94 11919.5 12198.2 31989.6
395500 7886.66 11929.1 12206.6 32022.3
396000 7901.39 11948.8 12221.5 32071.8
396500 7906.19 11962.1 12243.9 32112.3
397000 7901.93 11983.6 12280.5 32166
397500 7901.32 12009.6 12315 32225.9
398000 7901.45 12021.6 12358.5 32281.5
398500 7899.12 12039.8 12380.4 32319.4
399000 7901.97 12068.7 12394.8 32365.5
399500 7900.68 12098.4 12419.5 32418.6
400000 7909.59 12101 12454.6 32465.2
400500 7932.05 12113.4 12486.6 32532.1
401000 7948.45 12129.8 12518.5 32596.7
401500 7952.51 12167.1 12534 32653.6
402000 7960.85 12204.5 12541.8 32707.2
402500 7968.1 12238.4 12567.1 32773.6
403000 7990.76 12265 12599.1 32854.8
403500 8007.52 12294.4 12638.4 32940.4
404000 8021.13 12332.6 12665.1 33018.9
404500 8041.95 12375.9 12687.8 33105.6
405000 8067.57 12406.1 12710.8 33184.4
405500 8077.86 12440.8 12740 33258.6
406000 8094.88 12460.5 12763.6 33319
406500 8106.76 12483.8 12785.5 33376
407000 8118.86 12499.7 12788.5 33407
407500 8126.77 12511 12785.8 33423.5
408000 8119.76 12527.4 12792.5 33439.6
408500 8111.97 12544.9 12810.9 33467.8
409000 8105.16 12553.2 12825.8 33484.2
409500 8106.19 12563.4 12834.3 33503.9
410000 8125.69 12570.6 12850.1 33546.4
410500 8139.35 12590.9 12867.1 33597.3
411000 8149.04 12608.1 12874.9 33631.9
411500 8156.35 12629.6 12885.2 33671.2
412000 8164.93 12654.1 12901.3 33720.4
412500 8171.32 12680.9 12918.9 33771.1
413000 8179.71 12705.5 12942.5 33827.7
413500 8190.36 12739.6 12977 33907
414000 8210.3 12762.7 13007.7 33980.7
414500 8219.6 12775.8 13037.1 34032.6
415000 8222.65 12778.6 13049.1 34050.3
415500 8226.41 12784.3 13055.2 34065.9
416000 8235.48 12806.1 13069.4 34111
416500 8247.14 12823.1 13098.3 34168.6
417000 8261.59 12847.3 13109.8 34218.7
417500 8258.83 12863.2 13113.4 34235.4
418000 8271.45 12890.2 13106.6 34268.2
418500 8284.11 12934.8 13125.9 34344.8
419000 8305.94 12965.7 13155.4 34427
419500 8317.35 12995 13167.7 34480
420000 8336.33 13021 13175.2 34532.5
420500 8353.35 13045.3 13202.5 34601.2
421000 8364.31 13072.4 13220.1 34656.9
421500 8369.12 13093.2 13244.6 34706.9
422000 8384.97 13108.1 13266.6 34759.7
422500 8382.79 13126.2 13290.2 34799.2
423000 8385.55 13128.1 13300.1 34813.7
423500 8380.69 13128.1 13306.1 34814.8
424000 8392.85 13131.2 13319.9 34843.9
424500 8411.7 13133.7 13348.5 34893.9
425000 8417.3 13131.3 13371.4 34920
425500 8438.47 13128.7 13396.7 34963.9
426000 8459.63 13130.7 13403.7 34994
426500 8479.24 13150.8 13411.8 35041.8
427000 8504.97 13161.1 13430.9 35097
427500 8519.27 13157 13452.6 35128.9
428000 8535.27 13155.6 13486.6 35177.5
428500 8552 13144.5 13529.2 35225.7
429000 8563.27 13142 13562.2 35267.5
429500 8581.44 13144.5 13591.2 35317.2
430000 8599.45 13162.6 13598.5 35360.5
430500 8626.32 13180 13611 35417.4
431000 8638.08 13206.7 13633.1 35477.9
431500 8659.99 13228.6 13646.8 35535.4
432000 8657.31 13251.7 13662.3 35571.4
432500 8668.77 13277.2 13691.4 35637.4
433000 8684.22 13298.2 13735.7 35718.1
433500 8692.16 13310.5 13752 35754.7
434000 8688.57 13319.5 13768.4 35776.5
434500 8685.22 13319.5 13790.7 35795.5
435000 8680.54 13340.9 13808.9 35830.4
435500 8678.05 13367.2 13808.6 35853.9
436000 8685.06 13382.6 13822.4 35890.1
436500 8693.11 13394.3 13845.1 35932.5
437000 8704.21 13409.5 13871.9 35985.7
437500 8713.42 13439.9 13894.4 36047.7
438000 8728.61 13470.6 13908.8 36108.1
438500 8715.24 13486.8 13920.5 36122.6
439000 8709.96 13503.2 13932 36145.2
439500 8721.83 13521.5 13930 36173.4
440000 8733.17 13542.3 13943.5 36218.9
440500 8747.68 13555.9 13953.1 36256.7
441000 8755.34 13571.5 13974.7 36301.6
441500 8765.4 13594.5 13997.3 36357.2
442000 8771.52 13618.8 14020.4 36410.8
442500 8772.29 13633.5 14048 36453.8
443000 8761.2 13647.3 14055.8 36464.3
443500 8764.46 13670.6 14070.9 36506
444000 8770 13693.8 14096.3 36560.1
444500 8778.09 13717.2 14104.4 36599.7
445000 8796.36 13749.6 14109.8 36655.8
445500 8815.21 13781 14115.5 36711.7
446000 8842.63 13810.3 14130.5 36783.3
446500 8870.26 13842 14160.8 36873
447000 8881.2 13842.8 14179.9 36903.9
447500 8886.95 13839.9 14196.3 36923.1
448000 8896.98 13850.6 14216 36963.6
448500 8904.85 13866.8 14228.8 37000.4
449000 8914.4 13869.4 14243.7 37027.5
449500 8927.71 13889.3 14253.9 37071
450000 8937.95 13903.7 14276 37117.7
450500 8963.57 13919.9 14302.4 37185.9
451000 8974.25 13937 14323 37234.3
451500 8997.28 13935.3 14332 37264.6
452000 9021.21 13945.9 14341.9 37308.9
452500 9040.95 13961.5 14335.7 37338.1
453000 9056.93 13975.5 14324.4 37356.8
453500 9066.49 13997.6 14313.8 37377.9
454000 9084.29 14010.8 14314.4 37409.4
454500 9112.1 14020.8 14315.8 37448.7
455000 9124.81 14014.2 14328.2 37467.3
455500 9136.23 14029.4 14326.4 37492
456000 9157.93 14063.7 14323.1 37544.8
456500 9176.8 14073.2 14338.3 37588.3
457000 9202.16 14102 14338.3 37642.5
457500 9212.44 14133.9 14350.4 37696.7
458000 9229.97 14175 14356.1 37761.1
458500 9242.34 14216.7 14358.9 37817.9
459000 9247.08 14231.1 14365.7 37844
459500 9256.32 14241.2 14385.2 37882.7
460000 9261.57 14255.4 14409 37925.9
460500 9267.45 14273.5 14430.9 37971.9
461000 9267.23 14288.8 14438.2 37994.2
461500 9270.05 14317 14429.2 38016.2
462000 9264.62 14338.4 14419.6 38022.5
462500 9289.07 14363.3 14401.7 38054.1
463000 9312.43 14368 14394.5 38074.9
463500 9325.68 14370.9 14396.9 38093.5
464000 9328.36 14383.9 14399.6 38111.8
464500 9327.52 14386.6 14415.2 38129.3
465000 9319.91 14381.3 14443.7 38145
465500 9315.75 14393.5 14485.7 38195
466000 9312.68 14409.9 14520.6 38243.2
466500 9306.18 14417.7 14546.2 38270
467000 9316.36 14423 14577.8 38317.2
467500 9325.93 14443.1 14608.6 38377.5
468000 9311.27 14464.5 14629.3 38405.1
468500 9293.14 14487.7 14649.3 38430.1
469000 9300.16 14519.6 14657.2 38476.9
469500 9309.73 14543.8 14673.2 38526.7
470000 9312.3 14571.3 14691.3 38574.9
470500 9315.74 14579.6 14718.2 38613.5
471000 9320.26 14586.7 14736 38643
471500 9325.48 14605 14764 38694.5
472000 9324.69 14610 14792.1 38726.9
472500 9341.27 14623.7 14810.5 38775.5
473000 9350.58 14636.5 14819.3 38806.3
473500 9360.89 14653.5 14824.2 38838.6
474000 9376.07 14673.3 14844.2 38893.6
474500 9376.61 14676.1 14879.9 38932.6
475000 9383.14 14685.1 14908.4 38976.6
475500 9390.9 14708.6 14913.6 39013.1
476000 9395.59 14731.9 14935.8 39063.3
476500 9405.74 14765.4 14953.6 39124.8
477000 9406.54 14791.8 14972.5 39170.8
477500 9416.37 14814.8 14983.7 39214.9
478000 9417.61 14813.2 14992.8 39223.6
478500 9417.09 14843.4 14992.9 39253.4
479000 9424.54 14851.1 15001.7 39277.3
479500 9426.25 14860.9 15005.2 39292.4
480000 9436.75 14877.2 14992 39306
480500 9451.77 14880.7 15006.1 39338.6
481000 9458.34 14886.2 15014 39358.6
481500 9449.43 14891.8 15027.7 39368.9
482000 9456.45 14908.5 15033.9 39398.9
482500 9465.09 14914.2 15048.5 39427.8
483000 9473.49 14921.8 15058.5 39453.9
483500 9486.81 14928 15062.8 39477.6
484000 9492.52 14934.6 15079.8 39507
484500 9511.21 14934.3 15085.2 39530.6
485000 9530.35 14962.4 15096.6 39589.4
485500 9562.21 14997.8 15114.3 39674.3
486000 9583.49 15018.7 15127.9 39730.1
486500 9596.99 15032.7 15157.7 39787.4
487000 9597.87 15048.2 15183 39829.1
487500 9599.89 15057.8 15205.1 39862.7
488000 9616.33 15078.2 15222.1 39916.6
488500 9637.4 15087.1 15240.3 39964.8
489000 9638.15 15094.5 15244.1 39976.8
489500 9652.46 15107.4 15279.8 40039.6
490000 9650.87 15121.8 15312.2 40084.9
490500 9654.42 15131.1 15328.6 40114.1
491000 9664.2 15153.5 15352.5 40170.2
491500 9657.44 15171.8 15372.9 40202.1
492000 9670.71 15188 15382.9 40241.6
492500 9681.68 15214.2 15397.6 40293.5
493000 9683.56 15241.1 15426 40350.7
493500 9687.51 15259.9 15451.3 40398.7
494000 9688.97 15273.9 15468.6 40431.5
494500 9707.35 15289.6 15486.9 40483.9
495000 9714.83 15291.5 15508.6 40514.9
495500 9719.51 15284.3 15516.4 40520.2
496000 9736.46 15284.5 15554.2 40575.2
496500 9753.72 15294.6 15580.4 40628.7
497000 9770.22 15319.7 15582.9 40672.8
497500 9782.72 15338.9 15609.2 40730.8
498000 9802.21 15359.7 15624.5 40786.3
498500 9818.42 15381.5 15630.5 40830.4
499000 9812.34 15399.6 15631.1 40843
499500 9808.72 15418.6 15652.3 40879.7
500000 9812.28 15432.9 15668.1 40913.3
500500 9829.13 15455.9 15683.8 40968.8
501000 9843.78 15463.2 15699.3 41006.3
501500 9843.54 15479.7 15711.3 41034.6
502000 9845.76 15493.4 15727.7 41066.8
502500 9854.64 15504.6 15755.8 41115
503000 9849.49 15528.9 15776.4 41154.8
503500 9858.35 15551.4 15807.8 41217.6
504000 9865.82 15579.6 15826.8 41272.2
504500 9885.34 15598.8 15847 41331.1
505000 9892.06 15610.3 15863.5 41365.8
505500 9904.68 15608.1 15884.3 41397.1
506000 9913.63 15615.7 15891.3 41420.6
506500 9914.15 15627.3 15926.2 41467.6
507000 9915.66 15628.2 15951.8 41495.6
507500 9926.72 15644.9 15966.8 41538.4
508000 9930.37 15656.1 15979.7 41566.1
508500 9914.93 15686.7 15979.7 41581.3
509000 9911.64 15716.4 15977.6 41605.6
509500 9899.56 15738.4 15979.2 41617.1
510000 9898.64 15770.9 15980.8 41650.4
510500 9897.64 15804.5 15978.7 41680.8
511000 9908.69 15841.3 15978.7 41728.7
511500 9919.18 15865.6 15997.5 41782.3
512000 9929.57 15890.3 16000.4 41820.2
512500 9939.32 15888.7 15981.3 41809.3
513000 9945.03 15898.6 15977.8 41821.4
513500 9950.42 15903.2 15988.9 41842.6
514000 9964.84 15904.3 16011.3 41880.4
514500 9979.55 15923.6 16020.2 41923.4
515000 9988.85 15943.3 16031 41963.2
515500 10000.2 15953.8 16038.5 41992.6
516000 9998.95 15959.1 16059.8 42017.8
516500 9996.22 15966.7 16060.3 42023.2
517000 10004.8 15991.9 16066 42062.7
517500 10014.8 16024.7 16067.4 42106.9
518000 10023.6 16041.6 16064.9 42130.1
518500 10038.3 16058 16072.7 42169
519000 10038.8 16067.9 16101.3 42207.9
519500 10052.9 16087.1 16124.9 42264.9
520000 10053.6 16113.8 16132 42299.3
520500 10077.5 16147.3 16145 42369.8
521000 10103.7 16173.5 16157.9 42435.1
521500 10123.3 16182.3 16163.8 42469.3
522000 10141.1 16197.1 16173.9 42512.1
522500 10161.7 16220.4 16178.9 42561
523000 10186.9 16245.4 16188 42620.3
523500 10198.7 16258.6 16214.1 42671.5
524000 10209.7 16280.6 16224.7 42714.9
524500 10211.4 16308.4 16236.7 42756.5
525000 10219.6 16330.1 16242.2 42791.9
525500 10226.5 16342.3 16245.6 42814.3
526000 10239.4 16342.9 16253 42835.3
526500 10251.9 16353.8 16262.9 42868.7
527000 10266.1 16387.1 16267.1 42920.3
527500 10283.5 16399.8 16263.6 42946.9
528000 10289.2 16414.1 16261.6 42964.9
528500 10304.3 16442 16266.8 43013.1
529000 10315.8 16462.6 16272.9 43051.3
529500 10320.2 16473.6 16289.1 43082.8
530000 10319.4 16483.8 16303.7 43107
530500 10331.3 16513 16313 43157.4
531000 10331.6 16544.7 16302.4 43178.7
531500 10341.9 16572.9 16304.7 43219.5
532000 10357.3 16614.6 16319.3 43291.2
532500 10383.3 16637 16309.4 43329.6
533000 10391.2 16659.8 16301.1 43352.1
533500 10409.1 16673.2 16304.9 43387.2
534000 10425.6 16699.3 16318 43442.9
534500 10441.6 16716.2 16334.4 43492.1
535000 10437.7 16722.7 16357.3 43517.7
535500 10446.6 16731.6 16388.8 43567
536000 10457 16746.1 16411.5 43614.5
536500 10457.5 16757.9 16430.1 43645.6
537000 10467 16748.4 16447.6 43663
537500 10466 16755.4 16456.9 43678.2
538000 10470.8 16755 16473.3 43699
538500 10495.6 16772.8 16460.9 43729.3
539000 10514.8 16796.7 16451.2 43762.7
539500 10529.1 16833.1 16447.2 43809.4
540000 10534.3 16834.5 16454.2 43823
540500 10539.5 16855 16473.8 43868.2
541000 10544.8 16871.1 16490.9 43906.7
541500 10556.6 16903.2 16492.2 43952
542000 10584.2 16915.9 16512.4 44012.5
542500 10596.2 16920.1 16517.1 44033.4
543000 10607.9 16945.4 16533.2 44086.5
543500 10615.8 16971.9 16555 44142.7
544000 10621.2 17018.6 16569.3 44209.1
544500 10631.6 17056.2 16584.6 44272.4
545000 10648.6 17070.9 16605.9 44325.5
545500 10659.5 17090.1 16627.5 44377.1
546000 10658.2 17111.2 16639.1 44408.5
546500 10666.7 17123.7 16651.9 44442.3
547000 10691.2 17138.4 16635.3 44464.9
547500 10694.3 17157.9 16628.5 44480.7
548000 10699 17178.4 16615.2 44492.7
548500 10707.9 17187.7 16609.7 44505.3
549000 10719.7 17181.9 16615.4 44517.1
549500 10723.8 17159.4 16631.8 44515
550000 10715.7 17152 16636.2 44504
550500 10715 17174.2 16629.9 44519.2
551000 10717.6 17174.9 16633.1 44525.6
551500 10735 17172.4 16626.7 44534.1
552000 10746.3 17157.4 16633 44536.8
552500 10757.9 17142.7 16633.5 44534.1
553000 10770.4 17143.4 16632 44545.7
553500 10785.9 17141 16628.6 44555.6
554000 10778.8 17135.7 16635.4 44549.8
554500 10790.8 17143.8 16634.1 44568.7
555000 10798.7 17136.7 16650.9 44586.3
555500 10804 17137.2 16676.4 44617.7
556000 10808 17138.2 16686.5 44632.7
556500 10804.5 17154.4 16702.5 44661.4
557000 10796.4 17169.5 16721.7 44687.6
557500 10793.5 17193.8 16750.6 44737.9
558000 10786.3 17227.7 16792.7 44806.7
558500 10796.7 17248.5 16831.3 44876.5
559000 10800.5 17270.2 16854.2 44924.8
559500 10801.2 17274.2 16869.4 44944.8
560000 10818 17281.8 16874.2 44974.1
560500 10825.2 17289 16879.7 44993.9
561000 10829 17288.5 16900 45017.5
561500 10828.6 17285.2 16923.7 45037.4
562000 10837.7 17286.5 16945 45069.2
562500 10844.7 17295.6 16943.6 45084
563000 10855.3 17306.1 16949.6 45110.9
563500 10873.1 17318.7 16967.5 45159.2
564000 10886.2 17314.7 16985.3 45186.2
564500 10884.6 17322.1 17001 45207.7
565000 10878.9 17344.6 17011 45234.6
565500 10874.5 17367.1 17056.9 45298.4
566000 10869.2 17367.4 17083.3 45319.9
566500 10865.2 17370.7 17101 45336.9
567000 10861.5 17389.5 17107.1 45358
567500 10850.1 17403.1 17115.1 45368.4
568000 10867.3 17398.6 17107 45372.8
568500 10878.6 17407.4 17117 45403
569000 10893.2 17399.6 17129.8 45422.6
569500 10906.6 17402.3 17143.4 45452.2
570000 10926.5 17404.4 17172.8 45503.7
570500 10963 17408.3 17211.3 45582.5
571000 10976.4 17409.9 17235.5 45621.8
571500 10994.4 17427 17233.5 45654.8
572000 11006.4 17432.9 17262.6 45702
572500 11016.3 17439.8 17267.6 45723.7
573000 11031.5 17468.2 17284.5 45784.1
573500 11054.2 17490.3 17301.8 45846.4
574000 11072.9 17523.5 17323.9 45920.3
574500 11089.6 17547.1 17334.7 45971.4
575000 11098.6 17579.7 17363.5 46041.8
575500 11095.6 17606.5 17389.9 46091.9
576000 11104.1 17618.7 17404.1 46126.9
576500 11112 17642.6 17425.6 46180.2
577000 11107.7 17669.9 17437.6 46215.2
577500 11119.4 17693.5 17463.8 46276.7
578000 11126.2 17719 17494.6 46339.8
578500 11141.1 17746.9 17507.2 46395.2
579000 11162.2 17785 17524.6 46471.8
579500 11166.1 17816.1 17537.8 46520
580000 11163.1 17837.9 17570.6 46571.7
580500 11174.2 17846.4 17611 46631.6
581000 11178.4 17855.2 17639.2 46672.9
581500 11191.9 17860.9 17667 46719.7
582000 11199.9 17872.1 17678.7 46750.7
582500 11209.9 17873 17690.8 46773.6
583000 11218.3 17875.1 17700.4 46793.8
583500 11230.3 17878 17718.9 46827.2
584000 11235.2 17903.2 17739.6 46877.9
584500 11230 17920.3 17755.6 46905.9
585000 11229.2 17926.7 17763.4 46919.3
585500 11236.1 17934.7 17773.8 46944.6
586000 11235.6 17949.5 17784.8 46969.9
586500 11240.5 17966.8 17784.4 46991.7
587000 11247.9 17993.7 17787.7 47029.3
587500 11263.9 18007.3 17794 47065.2
588000 11266.6 18022.5 17807.6 47096.7
588500 11260.3 18036.7 17816.9 47113.9
589000 11243 18041.6 17827.1 47111.7
589500 11236.7 18056.2 17843.9 47136.8
590000 11241.6 18080.1 17864 47185.6
590500 11249.2 18097.7 17888.7 47235.6
591000 11261.2 18121.8 17913.4 47296.4
591500 11284.3 18146.5 17948.1 47378.8
592000 11304.8 18169.9 17982.5 47457.2
592500 11316.3 18184 18007.8 47508.2
593000 11320.6 18187.2 18038 47545.8
593500 11329.8 18210.4 18061.9 47602.1
594000 11327.6 18246.9 18065.8 47640.3
594500 11328.4 18274.2 18074.3 47677
595000 11335.4 18294 18080.2 47709.6
595500 11346.9 18311 18094.8 47752.7
596000 11363.4 18325 18105.7 47794.2
596500 11380.7 18322.4 18114.6 47817.7
597000 11396.3 18338.3 18116.7 47851.3
597500 11404.2 18347.7 18112.9 47864.8
598000 11421.1 18364.7 18123 47908.8
598500 11445.5 18388.4 18144 47977.9
599000 11471.2 18401.4 18168.5 48041
599500 11488.8 18401.3 18181.7 48071.8
600000 11501.1 18403.6 18188.3 48093
600500 11514.6 18411.9 18193.7 48120.2
601000 11530.3 18405.4 18210.8 48146.4
601500 11545.3 18396.3 18253.6 48195.2
602000 11538.3 18388.9 18299.1 48226.3
602500 11539.9 18394.7 18331.4 48265.9
603000 11545.8 18397.4 18355.3 48298.6
603500 11556.2 18429.7 18382 48368
604000 11564.4 18456.2 18393.9 48414.5
604500 11559 18495.4 18410.3 48464.7
605000 11556 18521 18423.8 48500.8
605500 11551.3 18531.8 18417.2 48500.3
606000 11563.7 18553.4 18434.7 48551.8
606500 11574.6 18567.1 18454.8 48596.5
607000 11587.3 18590.9 18449.3 48627.6
607500 11590.6 18630.5 18423.3 48644.4
608000 11583.4 18658.6 18422.9 48664.9
608500 11582.9 18677.2 18422.5 48682.6
609000 11579.8 18702.1 18440.9 48722.8
609500 11567.8 18714.9 18470.5 48753.1
610000 11567.7 18721.1 18508.6 48797.4
610500 11579.2 18712.6 18519.9 48811.7
611000 11582 18718.1 18543.3 48843.4
611500 11583.8 18730.3 18562.7 48876.8
612000 11594.6 18745.7 18588.8 48929.1
612500 11591.9 18754.4 18613.9 48960.3
613000 11604.7 18762.2 18658.3 49025.2
613500 11630.5 18775.6 18689.9 49095.9
614000 11651.8 18808.1 18739.2 49199.1
614500 11666.2 18824.5 18773.5 49264.3
615000 11660.5 18836.5 18778.7 49275.6
615500 11671.5 18856.5 18784.4 49312.4
616000 11678.7 18878.5 18804.3 49361.5
616500 11680.6 18901.4 18802.4 49384.4
617000 11666.1 18937.7 18825.1 49428.9
617500 11646.6 18959.3 18845.5 49451.4
618000 11632.5 18975.1 18867.2 49474.8
618500 11633 18996.6 18893.7 49523.4
619000 11637.2 19016.4 18902.4 49555.9
